ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,AroseOn,EndDate,DonorName,Description,MiscellaneousInterestType,Link,Updated_2,Updated_3,Updated_4,Updated_5
2682,A Person with Significant Control of C&UCO Services Limited. This is an unpaid role.,,2023-09-20,2023-12-29,,Miscellaneous,4483,Rishi Sunak,2022-10-24,,,A Person with Significant Control of C&UCO Services Limited. This is an unpaid role.,Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/2682,,,,
2685,"Member of the Advisory Board at Lanistar Ltd. I will provide guidance, attend meetings and contribute ideas to the company for which I will receive shares which are currently under the registerable threshold. I consulted ACoBA about this appointment.",,2023-10-23,2023-12-29,2024-09-12,Miscellaneous,4108,Sir Gavin Williamson,2023-10-23,2024-09-09,,"Member of the Advisory Board at Lanistar Ltd. I will provide guidance, attend meetings and contribute ideas to the company for which I will receive shares which are currently under the registerable threshold. I consulted ACoBA about this appointment.",Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/2685,,,,
2645,"Chairman of Conservative Friends of Ukraine, an organisation which encourages links between the Conservative Party, the Ukrainian community in the United Kingdom and Ukraine. This is an unpaid role.",,2022-07-14,2023-12-29,,Miscellaneous,4320,Robert Jenrick,2022-07-11,,,"Chairman of Conservative Friends of Ukraine, an organisation which encourages links between the Conservative Party, the Ukrainian community in the United Kingdom and Ukraine. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2645,,,,
2647,"Director of the New Conservatives Ltd, a company limited by guarantee which supports social policy research and political campaigning. This is an unpaid role.",,2023-07-12,2023-12-29,,Miscellaneous,4858,Danny Kruger,2023-05-05,,,"Director of the New Conservatives Ltd, a company limited by guarantee which supports social policy research and political campaigning. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2647,,,,
2678,"Chairman of FTL Club, an unincorporated association with the purpose of fundraising for the political activities of the Conservative Member of Parliament/Conservative Parliamentary Candidate for Runnymede and Weybridge. This is an unpaid role.",,2023-09-12,2023-12-29,,Miscellaneous,4785,Dr Ben Spencer,2023-03-14,,,"Chairman of FTL Club, an unincorporated association with the purpose of fundraising for the political activities of the Conservative Member of Parliament/Conservative Parliamentary Candidate for Runnymede and Weybridge. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2678,,,,
2676,Deputy Chairman of Conservative Way Forward. This is an unpaid role.,,2019-12-30,2023-12-29,2022-08-01,Miscellaneous,4778,Greg Smith,2022-07-11,,,Deputy Chairman of Conservative Way Forward. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2676,,,,
2618,"Unpaid director of Conservative Union Research Unit Ltd, which will provide research and briefings to Members on topics related to strengthening the union of the United Kingdom.",,2021-07-29,2023-12-29,,Miscellaneous,4601,Andrew Bowie,2021-06-14,,,"Unpaid director of Conservative Union Research Unit Ltd, which will provide research and briefings to Members on topics related to strengthening the union of the United Kingdom.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2618,,,,
2681,A Person with Significant Control of C&UCO Management Limited. This is an unpaid role.,,2023-09-20,2023-12-29,,Miscellaneous,4483,Rishi Sunak,2022-10-24,,,A Person with Significant Control of C&UCO Management Limited. This is an unpaid role.,Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/2681,,,,
2684,Chairman of the Conservative Friends of Afghanistan.,,2019-04-01,2023-12-29,,Miscellaneous,4462,Tom Tugendhat,2019-03-25,,,Chairman of the Conservative Friends of Afghanistan.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2684,,,,
2658,"Chair of East and South East Asians for Labour, unpaid.",,2020-01-09,2023-12-29,2021-03-04,Miscellaneous,4777,Sarah Owen,,2023-07-31,,"Chair of East and South East Asians for Labour, unpaid.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2658,2024-10-28,,,
1700,Chair of the British Group of the Inter Parliamentary Union. This is an unpaid role.,,2023-10-19,2023-12-17,2024-11-20,Miscellaneous,4110,Dame Karen Bradley,2022-11-30,2024-11-13,,Chair of the British Group of the Inter Parliamentary Union. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1700,,,,
1832,I am a member of the Rail Action Group East of Scotland (RAGES).,,2017-06-26,2023-12-17,,Miscellaneous,4608,John Lamont,,,,I am a member of the Rail Action Group East of Scotland (RAGES).,Other,https://interests-api.parliament.uk/api/v1/Interests/1832,,,,
1850,Vice President of the Local Government Association (LGA). This is an unpaid role.,,2022-07-25,2023-12-17,,Miscellaneous,4938,Paulette Hamilton,2022-06-28,,,Vice President of the Local Government Association (LGA). This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1850,,,,
1866,"Equality, Diversity and Inclusion Trustee for Swansea City AFC Foundation. This is an unpaid role.",,2022-09-26,2023-12-17,,Miscellaneous,4480,Carolyn Harris,2022-08-26,,,"Equality, Diversity and Inclusion Trustee for Swansea City AFC Foundation. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1866,,,,
2060,"Sole director of Bosworth Ltd. At present, this is an unpaid role.",,2022-06-14,2023-12-17,,Miscellaneous,4021,Chris Skidmore,2022-05-30,,,"Sole director of Bosworth Ltd. At present, this is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2060,,,,
2119,"Trustee, East Thirteen Christian Trust.",,2018-05-10,2023-12-17,,Miscellaneous,163,Sir Stephen Timms,,,,"Trustee, East Thirteen Christian Trust.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2119,,,,
2121,"Trustee, Parliamentary Christian Trust.",,2018-05-10,2023-12-17,,Miscellaneous,163,Sir Stephen Timms,,,,"Trustee, Parliamentary Christian Trust.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2121,,,,
1409,"Board member of POWERful Women (PfW), a professional initiative to advance gender diversity within the energy sector.",,2018-11-01,2023-12-17,,Miscellaneous,188,Ed Davey,2017-09-14,,,"Board member of POWERful Women (PfW), a professional initiative to advance gender diversity within the energy sector.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1409,,,,
1416,"Unremunerated board member, New City Network (London) Ltd; a not-for-profit think tank aiming to develop ideas and research on financial services policy.",,2023-04-17,2023-12-17,,Miscellaneous,373,David Davis,,,,"Unremunerated board member, New City Network (London) Ltd; a not-for-profit think tank aiming to develop ideas and research on financial services policy.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1416,,,,
1974,Fellow of the Royal College of Veterinary Surgeons.,,2020-01-07,2023-12-17,,Miscellaneous,4853,Dr Neil Hudson,,,,Fellow of the Royal College of Veterinary Surgeons.,Other,https://interests-api.parliament.uk/api/v1/Interests/1974,,,,
1987,Portfolio of shares held in a blind trust.,,2019-10-29,2023-12-17,,Miscellaneous,1572,Jeremy Hunt,,,,Portfolio of shares held in a blind trust.,Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/1987,,,,
1449,A company to which a subsidiary of Pluto Partners LLP provides services became accredited for the Coronavirus Business Interruption Loan Scheme.,,2021-05-25,2023-12-17,,Miscellaneous,4503,Chris Philp,2021-03-22,,,A company to which a subsidiary of Pluto Partners LLP provides services became accredited for the Coronavirus Business Interruption Loan Scheme.,Other,https://interests-api.parliament.uk/api/v1/Interests/1449,,,,
2014,An ambassador for Spring Housing Association.,,2017-07-05,2023-12-17,2020-12-08,Miscellaneous,4603,Preet Kaur Gill,2020-09-29,,,An ambassador for Spring Housing Association.,Other,https://interests-api.parliament.uk/api/v1/Interests/2014,,,,
1606,Member of the Town Board for Hereford. This is an unpaid role.,,2020-02-05,2023-12-17,,Miscellaneous,3991,Jesse Norman,2020-01-23,,,Member of the Town Board for Hereford. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1606,,,,
1610,Chair of Governors at Rosslyn Park Primary & Nursery School in Nottingham. This is an unpaid position.,,2023-04-13,2023-12-17,,Miscellaneous,4641,Alex Norris,,,,Chair of Governors at Rosslyn Park Primary & Nursery School in Nottingham. This is an unpaid position.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1610,,,,
1630,Director of Kate Osborne Campaigns Ltd. This is an unpaid role.,,2022-10-14,2023-12-17,,Miscellaneous,4783,Kate Osborne,2022-10-06,,,Director of Kate Osborne Campaigns Ltd. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1630,,,,
1636,Pharmacist registered with the General Pharmaceutical Council.,,2021-05-21,2023-12-17,,Miscellaneous,4779,Taiwo Owatemi,2021-04-24,,,Pharmacist registered with the General Pharmaceutical Council.,Other,https://interests-api.parliament.uk/api/v1/Interests/1636,,,,
1667,"A Trustee of a local charity, Phillipstown Residents and Community Association.",,2023-03-09,2023-12-17,,Miscellaneous,4501,Gerald Jones,2018-05-11,,,"A Trustee of a local charity, Phillipstown Residents and Community Association.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1667,,,,
1690,"Trustee (unpaid) of the Human Trafficking Foundation, a non-profit organisation which works to help victims of human trafficking and modern slavery. I consulted ACOBA about this role.",,2020-11-05,2023-12-17,2021-03-04,Miscellaneous,4110,Dame Karen Bradley,2020-11-01,,,"Trustee (unpaid) of the Human Trafficking Foundation, a non-profit organisation which works to help victims of human trafficking and modern slavery. I consulted ACOBA about this role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1690,,,,
1730,"Unpaid Director of Richard Burgon Campaigns Ltd, a company established for my campaign to be Labour’s Deputy Leader and which continues to help deliver my campaigns work.",,2023-03-24,2023-12-17,,Miscellaneous,4493,Richard Burgon,2020-04-16,,,"Unpaid Director of Richard Burgon Campaigns Ltd, a company established for my campaign to be Labour’s Deputy Leader and which continues to help deliver my campaigns work.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1730,,,,
1747,Unremunerated Director of the Council for Arab-British Understanding.,,2017-10-12,2023-12-17,,Miscellaneous,1442,Mr Alistair Carmichael,2017-09-22,,,Unremunerated Director of the Council for Arab-British Understanding.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1747,,,,
1808,"Unpaid Director of the New Social Covenant Unit Ltd, a company which supports social policy research.",,2021-01-13,2023-12-17,,Miscellaneous,4858,Danny Kruger,2020-12-08,,,"Unpaid Director of the New Social Covenant Unit Ltd, a company which supports social policy research.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1808,,,,
1826,Solicitor (non-practising).,,2017-06-26,2023-12-17,,Miscellaneous,4608,John Lamont,,,,Solicitor (non-practising).,Other,https://interests-api.parliament.uk/api/v1/Interests/1826,,,,
1855,Honorary member of the Catholic Union.,,2015-09-15,2023-12-17,,Miscellaneous,4277,Mrs Emma Lewell-Buck,,,,Honorary member of the Catholic Union.,Other,https://interests-api.parliament.uk/api/v1/Interests/1855,,,,
1864,Vice President of the Chartered Trading Standards Institute.,,2017-07-07,2023-12-17,,Miscellaneous,4480,Carolyn Harris,2017-05-01,,,Vice President of the Chartered Trading Standards Institute.,Other,https://interests-api.parliament.uk/api/v1/Interests/1864,,,,
1917,"Solicitor, England and Wales (non-practising).",,2015-06-05,2023-12-17,,Miscellaneous,4484,Alan Mak,,,,"Solicitor, England and Wales (non-practising).",Other,https://interests-api.parliament.uk/api/v1/Interests/1917,,,,
1921,"Bursary Campaign Ambassador for St. Peter’s School, York (registered charity). This is an unpaid role.",,2022-06-01,2023-12-17,,Miscellaneous,4484,Alan Mak,2022-06-01,,,"Bursary Campaign Ambassador for St. Peter’s School, York (registered charity). This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1921,,,,
1394,"Vice President of the Local Government Association (LGA), which works with councils to support, promote and improve local government.",,2020-11-20,2023-12-17,,Miscellaneous,4769,Daisy Cooper,2020-03-10,,,"Vice President of the Local Government Association (LGA), which works with councils to support, promote and improve local government.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1394,,,,
1539,Solicitor (currently non-practising).,,,2023-12-17,,Miscellaneous,4125,Catherine McKinnell,,,,Solicitor (currently non-practising).,Other,https://interests-api.parliament.uk/api/v1/Interests/1539,,,,
2006,"Sole Trader, Christine Jardine Communications (inactive), media consultancy.",,2017-07-06,2023-12-17,,Miscellaneous,4634,Christine Jardine,,,,"Sole Trader, Christine Jardine Communications (inactive), media consultancy.",Other,https://interests-api.parliament.uk/api/v1/Interests/2006,,,,
1494,I was appointed as a member of the Board of the Westminster Foundation for Democracy for a three-year term. This is an unpaid role.,,2022-09-26,2023-12-17,,Miscellaneous,3924,Yasmin Qureshi,2022-09-07,,,I was appointed as a member of the Board of the Westminster Foundation for Democracy for a three-year term. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1494,,,,
1568,I am a member of the Unite North West Black Asian & Ethnic Minorities Committee.,,2020-01-09,2023-12-17,,Miscellaneous,4811,Navendu Mishra,,,,I am a member of the Unite North West Black Asian & Ethnic Minorities Committee.,Other,https://interests-api.parliament.uk/api/v1/Interests/1568,,,,
2145,"Chair of the China Research Group, a company limited by guarantee which considers the longer term challenges arising from the rise of China and hosts relevant events online. This is an unpaid role.",,2020-11-06,2023-12-17,2021-10-08,Miscellaneous,4462,Tom Tugendhat,2020-04-25,2022-09-22,,"Chair of the China Research Group, a company limited by guarantee which considers the longer term challenges arising from the rise of China and hosts relevant events online. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2145,2024-01-22,,,
1603,A trustee of World Horse Welfare. This position is not remunerated.,,2016-01-13,2023-12-17,,Miscellaneous,4048,Caroline Nokes,2015-12-17,,,A trustee of World Horse Welfare. This position is not remunerated.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1603,,,,
1694,"Member (unpaid) of the panel for the Community Foundation for Staffordshire’s We Love the Moorlands programme, which offers funding support to assist grassroots community and voluntary organisations that are based across the Moorlands area.",,2021-11-11,2023-12-17,,Miscellaneous,4110,Dame Karen Bradley,2021-06-25,,,"Member (unpaid) of the panel for the Community Foundation for Staffordshire’s We Love the Moorlands programme, which offers funding support to assist grassroots community and voluntary organisations that are based across the Moorlands area.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1694,,,,
1695,Chair of the new Restoring Your Railway Leek – Stoke Board and Steering Committee. This is an unpaid role and meetings are monthly.,,2022-04-08,2023-12-17,,Miscellaneous,4110,Dame Karen Bradley,2021-12-10,,,Chair of the new Restoring Your Railway Leek – Stoke Board and Steering Committee. This is an unpaid role and meetings are monthly.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1695,,,,
1732,Trustee of the National Youth Theatre of Great Britain. This is an unpaid role.,,2023-03-03,2023-12-17,,Miscellaneous,1489,Dawn Butler,2022-11-24,,,Trustee of the National Youth Theatre of Great Britain. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1732,,,,
1734,A Member of the Executive Committee of the British Group of the Inter-Parliamentary Union. This is an unpaid role.,,2023-08-23,2023-12-17,,Miscellaneous,4107,Dame Harriett Baldwin,2020-03-04,,,A Member of the Executive Committee of the British Group of the Inter-Parliamentary Union. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1734,,,,
1746,"Unpaid director of Addiction Recovery Now Ltd, a company limited by guarantee. The company researches addiction issues and seeks to promote visible recovery in society.",,2021-08-24,2023-12-17,,Miscellaneous,4651,Dan Carden,2021-07-28,,,"Unpaid director of Addiction Recovery Now Ltd, a company limited by guarantee. The company researches addiction issues and seeks to promote visible recovery in society.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1746,,,,
1838,"Parliamentary Adviser to Friends of the British Overseas Territories, a charity that raises raise awareness of the British Overseas Territories amongst parliamentarians. This is an unpaid role.",,2022-10-17,2023-12-17,,Miscellaneous,1506,Andrew Gwynne,2021-06-27,,,"Parliamentary Adviser to Friends of the British Overseas Territories, a charity that raises raise awareness of the British Overseas Territories amongst parliamentarians. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1838,,,,
1857,A patron of the Social Care Worker of the Year Awards.,,2016-07-18,2023-12-17,,Miscellaneous,4277,Mrs Emma Lewell-Buck,2016-07-01,,,A patron of the Social Care Worker of the Year Awards.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1857,,,,
1881,Member of Goldthorpe Towns Fund Board. This is an unpaid role.,,2023-04-11,2023-12-17,,Miscellaneous,400,John Healey,2020-05-01,,,Member of Goldthorpe Towns Fund Board. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1881,,,,
2066,"Co-Chairman of the Free Market Forum, a project of the Institute of Economic Affairs. This is an unpaid role.",,2021-04-28,2023-12-17,,Miscellaneous,4778,Greg Smith,2021-04-21,,,"Co-Chairman of the Free Market Forum, a project of the Institute of Economic Affairs. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2066,,,,
1692,"Board Member of the Great British-China Centre, a not-for-profit company limited by guarantee operating as an executive non-departmental public body, established by the Foreign, Commonwealth and Development Office to support UK-China relations.",,2022-07-28,2023-12-17,,Miscellaneous,4805,Alicia Kearns,2022-06-23,,,"Board Member of the Great British-China Centre, a not-for-profit company limited by guarantee operating as an executive non-departmental public body, established by the Foreign, Commonwealth and Development Office to support UK-China relations.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1692,,,,
1402,Chair of the Labour Movement for Europe. This is an unpaid role.,,2023-09-18,2023-12-17,,Miscellaneous,4088,Ms Stella Creasy,2022-02-01,,,Chair of the Labour Movement for Europe. This is an unpaid role.,Formal role with a party organisation,https://interests-api.parliament.uk/api/v1/Interests/1402,,,,
1618,Chartered engineer (non-practising).,,,2023-12-17,,Miscellaneous,4124,Chi Onwurah,,,,Chartered engineer (non-practising).,Other,https://interests-api.parliament.uk/api/v1/Interests/1618,,,,
1892,"Patron, Bath Festivals.",,2017-07-05,2023-12-17,,Miscellaneous,4602,Wera Hobhouse,,,,"Patron, Bath Festivals.",Other,https://interests-api.parliament.uk/api/v1/Interests/1892,,,,
1868,"Unpaid Director of Toussaint Ventures Ltd, which provides support for my political campaigning and activities.",,2022-08-08,2023-12-17,2024-02-14,Miscellaneous,4500,Clive Lewis,2022-07-15,,,"Unpaid Director of Toussaint Ventures Ltd, which provides support for my political campaigning and activities.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1868,,,,
2080,"Member of Advisory Board, European Institute, University College, London",,2016-01-06,2023-12-17,2024-04-29,Miscellaneous,4514,Sir Keir Starmer,2015-10-01,2024-04-29,,"Member of Advisory Board, European Institute, University College, London",Other,https://interests-api.parliament.uk/api/v1/Interests/2080,,,,
2103,Unremunerated director of CSL Publishing Ltd; publishing and other consultancy services.,,,2023-12-17,2015-11-17,Miscellaneous,1482,Graham Stuart,,,,Unremunerated director of CSL Publishing Ltd; publishing and other consultancy services.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2103,,,,
1621,"Member of the Board of the Hamilton Commission, a standalone piece of research in partnership with the Royal Academy of Engineering, that will work to improve the representation of black people in UK motorsport.",,2020-11-23,2023-12-17,,Miscellaneous,4124,Chi Onwurah,2020-08-04,,,"Member of the Board of the Hamilton Commission, a standalone piece of research in partnership with the Royal Academy of Engineering, that will work to improve the representation of black people in UK motorsport.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1621,,,,
1622,A Commissioner on the Commonwealth War Graves Commission (CWGC). This is a non-salaried position.,,2019-03-25,2023-12-17,,Miscellaneous,1533,Dame Diana Johnson,2019-03-11,,,A Commissioner on the Commonwealth War Graves Commission (CWGC). This is a non-salaried position.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1622,,,,
1652,My Twitter profile is registered as an affiliated account by GB News. GB News pays £50 per month for a square affiliate badge on my Twitter page.,,2023-08-15,2023-12-17,,Miscellaneous,4743,Lee Anderson,2023-08-08,,GB News,My Twitter profile is registered as an affiliated account by GB News. GB News pays £50 per month for a square affiliate badge on my Twitter page.,Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/1652,,,,
1697,A member of the UK Shared Prosperity Fund Board to assist Staffordshire Moorlands District Council in the Governance of the new funding programme. This is an unpaid role.,,2022-11-30,2023-12-17,,Miscellaneous,4110,Dame Karen Bradley,2022-11-29,,,A member of the UK Shared Prosperity Fund Board to assist Staffordshire Moorlands District Council in the Governance of the new funding programme. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1697,,,,
1698,Co-chair of the British Irish Parliamentary Assembly. This is an unpaid role.,,2023-10-19,2023-12-17,,Miscellaneous,4110,Dame Karen Bradley,2022-10-02,,,Co-chair of the British Irish Parliamentary Assembly. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1698,,,,
1916,"Trustee of Ellesmere Port and Neston Helping Hands, a charity which aims to provide poverty relief and support to residents in my constituency. This is an unpaid role.",,2020-12-04,2023-12-17,,Miscellaneous,4418,Justin Madders,2020-11-26,,,"Trustee of Ellesmere Port and Neston Helping Hands, a charity which aims to provide poverty relief and support to residents in my constituency. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1916,,,,
1991,Governor and Director of Westminster Foundation for Democracy Limited (WFD). This is an unpaid role.,,2023-05-26,2023-12-17,,Miscellaneous,4521,Liz Saville Roberts,2023-05-24,,,Governor and Director of Westminster Foundation for Democracy Limited (WFD). This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1991,,,,
2093,"Company director (unpaid), Highland Fine Houses Ltd, in which I have a majority shareholding.",,2017-07-07,2023-12-17,,Miscellaneous,4612,Jamie Stone,,,,"Company director (unpaid), Highland Fine Houses Ltd, in which I have a majority shareholding.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2093,,,,
2146,Commissioned officer in Royal Naval Reserve.,,2022-04-12,2023-12-17,,Miscellaneous,4462,Tom Tugendhat,2022-04-01,,,Commissioned officer in Royal Naval Reserve.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/2146,,,,
1504,"Company Secretary of the Diane Abbott Foundation, which works to excel and improve education. This is an unpaid role.",,2020-01-10,2023-12-17,,Miscellaneous,4764,Bell Ribeiro-Addy,,,,"Company Secretary of the Diane Abbott Foundation, which works to excel and improve education. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1504,,,,
1532,My shareholding in Adventure Forest Group Ltd (adventure leisure) was transferred into an employee ownership trust on 21 October 2021. As part of this agreement a value for my shareholding is scheduled to be repaid to me periodically over the next 10 years.,,2021-11-25,2023-12-17,,Miscellaneous,4739,Jerome Mayhew,,,,My shareholding in Adventure Forest Group Ltd (adventure leisure) was transferred into an employee ownership trust on 21 October 2021. As part of this agreement a value for my shareholding is scheduled to be repaid to me periodically over the next 10 years.,Financial interest or material benefit,https://interests-api.parliament.uk/api/v1/Interests/1532,,,,
1607,"Chair of Rebalancing the Outer Estates Foundation, a charity that works in partnership with a range of organisations to deliver positive change in Nottingham North, with particular focus on the areas of health, community, arts and creativity, and employment. This is an unpaid role.",,2020-11-03,2023-12-17,2024-09-30,Miscellaneous,4641,Alex Norris,,2024-08-08,,"Chair of Rebalancing the Outer Estates Foundation, a charity that works in partnership with a range of organisations to deliver positive change in Nottingham North, with particular focus on the areas of health, community, arts and creativity, and employment. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1607,,,,
1448,A director of Birmingham Museums Trust which manages Birmingham Museums including a site in my constituency. This is an unpaid role.,,2023-09-18,2023-12-17,,Miscellaneous,4370,Jess Phillips,2023-07-26,,,A director of Birmingham Museums Trust which manages Birmingham Museums including a site in my constituency. This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1448,,,,
1598,"A Trustee of the UK Reserve Forces Association, which is part of the MOD and promotes the efficiency of reserve forces by providing opportunities for education, personal development and international experiences. This is an unpaid role.",,2022-05-11,2023-12-17,,Miscellaneous,1466,Dr Andrew Murrison,2022-04-20,,,"A Trustee of the UK Reserve Forces Association, which is part of the MOD and promotes the efficiency of reserve forces by providing opportunities for education, personal development and international experiences. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1598,,,,
1625,Voluntary Board Member of Liverpool Institute of Performing Arts (LIPA). This is an unpaid role.,,2021-07-16,2023-12-17,,Miscellaneous,4824,Kim Johnson,2021-06-25,,,Voluntary Board Member of Liverpool Institute of Performing Arts (LIPA). This is an unpaid role.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1625,,,,
1687,"Member of the Connected Coast Board, a joint board for the Mablethorpe and Skegness Towns Fund. This is an unpaid role.",,2020-01-28,2023-12-17,,Miscellaneous,4399,Victoria Atkins,2020-01-27,,,"Member of the Connected Coast Board, a joint board for the Mablethorpe and Skegness Towns Fund. This is an unpaid role.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1687,,,,
1733,"Member of the management committee, Spirit of Shankly, which promotes the interests of football supporters.",,2020-01-10,2023-12-17,,Miscellaneous,4831,Ian Byrne,,,,"Member of the management committee, Spirit of Shankly, which promotes the interests of football supporters.",Other,https://interests-api.parliament.uk/api/v1/Interests/1733,,,,
1800,"Bryn and Cwmavon Events, a charity set up to develop the needs of the community, supported by the local authority and partners to create a stronger, independent community.",,2023-10-04,2023-12-17,,Miscellaneous,4359,Stephen Kinnock,2018-01-01,,,"Bryn and Cwmavon Events, a charity set up to develop the needs of the community, supported by the local authority and partners to create a stronger, independent community.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1800,,,,
1804,"Trustee of Only Connect, a charity that works with men and women in prison or recently released, with the aim of helping them live crime-free lives.",,2020-01-11,2023-12-17,2020-02-11,Miscellaneous,4858,Danny Kruger,,,,"Trustee of Only Connect, a charity that works with men and women in prison or recently released, with the aim of helping them live crime-free lives.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1804,,,,
1399,"I have been involved in fundraising activities for the Friendship Project, a ringfenced fund managed by the Tandridge Community Fund. This raises money for distribution to groups working to address social isolation in East Surrey. I will be consulted but will not have a final say on how funds are distributed.",,2023-02-03,2023-12-17,,Miscellaneous,4806,Claire Coutinho,2023-01-14,,,"I have been involved in fundraising activities for the Friendship Project, a ringfenced fund managed by the Tandridge Community Fund. This raises money for distribution to groups working to address social isolation in East Surrey. I will be consulted but will not have a final say on how funds are distributed.",Other,https://interests-api.parliament.uk/api/v1/Interests/1399,,,,
1856,A patron of the Every Child Leaving Care Matters organisation.,,2016-07-18,2023-12-17,,Miscellaneous,4277,Mrs Emma Lewell-Buck,2016-01-01,,,A patron of the Every Child Leaving Care Matters organisation.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1856,,,,
1859,Deputy Convenor of the Catholic Legislators Network.,,2017-07-19,2023-12-17,,Miscellaneous,4277,Mrs Emma Lewell-Buck,2017-07-12,,,Deputy Convenor of the Catholic Legislators Network.,Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1859,,,,
1925,"Chair of Hounslow’s Promise, a charity set up by local MPs, schools, businesses and community organisations to support the education attainment, social mobility and employability of young people in Hounslow.",,2019-07-01,2023-12-17,,Miscellaneous,4253,Seema Malhotra,2019-06-10,,,"Chair of Hounslow’s Promise, a charity set up by local MPs, schools, businesses and community organisations to support the education attainment, social mobility and employability of young people in Hounslow.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1925,,,,
1927,"A trustee of the Dartmouth Street Trust, a grant-making body for policy research in relation to poverty.",,2022-03-21,2023-12-17,,Miscellaneous,4253,Seema Malhotra,2021-11-24,,,"A trustee of the Dartmouth Street Trust, a grant-making body for policy research in relation to poverty.",Unpaid role,https://interests-api.parliament.uk/api/v1/Interests/1927,,,,
