ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails
4894,,Manchester City FC - £150.00,26/03/2024,29/03/2024,,"Gifts, benefits and hospitality from UK sources",Lucy Powell,4263,,InKind,"Two tickets for the Manchester City Women vs. Manchester United Women match, as guests of Manchester City for my staff member",150,23/03/2024,23/03/2024,,FALSE,Manchester City FC,"Etihad Stadium, Etihad Campus, Manchester M11 3F",Company,Manchester City FC,,40946,Companies House,,
5038,,Diageo plc - £324.91,25/03/2024,28/03/2024,,"Gifts, benefits and hospitality from UK sources",Tim Farron,1591,,InKind,A dinner that I was unable to attend at the last minute,324.91,20/02/2024,20/02/2024,,TRUE,Diageo plc,"16 Marlborough Street, London W1F 7HS",Company,Diageo plc,,23307,Companies House,,
4542,,"Google UK Ltd - £1,350.00",21/03/2024,28/03/2024,,"Gifts, benefits and hospitality from UK sources",Stephanie Peacock,4607,,InKind,Ticket and hospitality as a guest of YouTube at the BRIT Awards,1350,02/03/2024,02/03/2024,,TRUE,Google UK Ltd,"Belgrave House, 76 Buckingham Palace Road, London SW1W 9QT",Company,Google UK Ltd,,3977902,Companies House,,
4580,,The All England Lawn Tennis Club (Championships) Limited - £460.00,22/03/2024,25/03/2024,,"Gifts, benefits and hospitality from UK sources",Stephanie Peacock,4607,,InKind,"Kit given and used as part of visit to The All England Lawn Tennis Club (Championships) Limited, to myself and my staff member",460,01/03/2024,01/03/2024,,FALSE,The All England Lawn Tennis Club (Championships) Limited,"Church Road, Wimbledon SW19 5AE",Company,The All England Lawn Tennis Club (Championships) Limited,,7546773,Companies House,,
4578,,English Football League (EFL) - £400.00,22/03/2024,25/03/2024,,"Gifts, benefits and hospitality from UK sources",Mr Clive Betts,394,,InKind,EFL Cup Final ticket and hospitality,400,25/02/2024,25/02/2024,,TRUE,English Football League (EFL),"EFL House, 10-12 West Cliff, Preston PR1 8HU",Company,English Football League (EFL),,80612,Companies House,,
4510,,"BPI (British Recorded Music Industry) Ltd - £3,000.00",20/03/2024,22/03/2024,,"Gifts, benefits and hospitality from UK sources",Nigel Huddleston,4407,,InKind,Two tickets to the Brit Awards with hospitality,3000,02/03/2024,02/03/2024,,FALSE,BPI (British Recorded Music Industry) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Ltd,,1132389,Companies House,,
4539,,"Google UK Limited - £1,350.00",21/03/2024,22/03/2024,,"Gifts, benefits and hospitality from UK sources",Ellie Reeves,4620,,InKind,Ticket and hospitality as a guest of YouTube at the Brit Awards,1350,02/03/2024,02/03/2024,,TRUE,Google UK Limited,"Belgrave House, 76 Buckingham Palace Road, London SW1W 9QT",Company,Google UK Limited,,3977902,Companies House,,
4538,,Association of School & College Leaders - £310.00,21/03/2024,22/03/2024,,"Gifts, benefits and hospitality from UK sources",Bridget Phillipson,4046,,InKind,Two hotel rooms for me and a member of staff to enable me to give a speech at ASCL's Annual Conference in Liverpool,310,08/03/2024,08/03/2024,,FALSE,Association of School & College Leaders,"2nd Floor, Peat House, 1 Waterloo Way, Leicester LE1 6LP",Trade Union,,,,,,
4537,,Royal Shakespeare Company - £382.00,19/03/2024,21/03/2024,,"Gifts, benefits and hospitality from UK sources",Tulip Siddiq,4518,,InKind,Four tickets to Royal Shakespeare Company production of My Neighbour Totoro at the Barbican,382,07/02/2024,07/02/2024,,FALSE,Royal Shakespeare Company,"3 Chapel Lane, Stratford upon Avon CV37 6BE",Other,,,,,,registered charity
4501,,The Jockey Club - £520.00,20/03/2024,20/03/2024,,"Gifts, benefits and hospitality from UK sources",Caroline Nokes,4048,,InKind,Two tickets (£100 per person) with food and refreshments (£160 per person) to Cheltenham Festival,520,15/03/2024,15/03/2024,,FALSE,The Jockey Club,"Jockey Club Racecourses Ltd, 75 High Holborn, London WC1V 6LS",Company,The Jockey Club,,2909409,Companies House,,
4484,,City Football Group Ltd - £400.00,19/03/2024,20/03/2024,,"Gifts, benefits and hospitality from UK sources",Jeff Smith,4456,,InKind,One ticket to Manchester City vs. Copenhagen football match at the Etihad Stadium plus hospitality,400,06/03/2024,06/03/2024,,TRUE,City Football Group Ltd,"City Football HQ, 400 Ashton New Road, Manchester M11 4TQ",Company,City Football Group Ltd,,8355862,Companies House,,
4643,,"Football Association Premier League Limited - £1,500.00",18/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Peter Kyle,4505,,InKind,"Guest at Brit Awards, with included hospitality",1500,02/03/2024,02/03/2024,,TRUE,Football Association Premier League Limited,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,Football Association Premier League Limited,,2719699,Companies House,,
4653,,"Premier League - £3,000.00",14/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Sir Keir Starmer,4514,,InKind,Five tickets with hospitality to Arsenal vs Porto,3000,12/03/2024,12/03/2024,,FALSE,Premier League,"57 North Wharf Road, London W2 1HQ",Company,Premier League,,2719699,Companies House,,
4610,,"BPI (British Recorded Music) Ltd - £2,937.50",13/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Dame Caroline Dinenage,4008,,InKind,Two tickets with hospitality to the BRIT Awards,2937.5,02/03/2024,02/03/2024,,FALSE,BPI (British Recorded Music) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music) Ltd,,1132389,Companies House,,
4621,,Centre for Turkey Studies and Development Ltd - £600.00,06/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Paulette Hamilton,4938,,InKind,Two tickets to the Kebab Awards 2024,600,27/02/2024,27/02/2024,,FALSE,Centre for Turkey Studies and Development Ltd,"239-241 Kennington Lane, London SE11 5QU",Company,Centre for Turkey Studies and Development Ltd,,7512777,Companies House,,
4623,,"The Football Association Premier League Ltd - £1,250.00",07/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Dr Rupa Huq,4511,,InKind,Ticket with hospitality to the Brit Awards,1250,02/03/2024,02/03/2024,,TRUE,The Football Association Premier League Ltd,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,The Football Association Premier League Ltd,,2719699,Companies House,,
4458,,"Channel Four TV Corporation - £3,160.00",27/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Sir John Whittingdale,39,,InKind,Two tickets with hospitality to the BAFTA EE Film Awards,3160,18/02/2024,18/02/2024,,FALSE,Channel Four TV Corporation,"124 Horseferry Road, London SW1P 2TX",Company,Channel Four TV Corporation,,1533774,Companies House,,
4459,,FREENOW (Trading as TRANSOPCO UK LTD) - £400.00,29/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Mohammad Yasin,4598,,InKind,Tickets and entertainment for me and a family member for Luton v Manchester Utd football match,400,18/02/2024,18/02/2024,,FALSE,FREENOW (Trading as TRANSOPCO UK LTD),"47-51 Great Suffolk St, London SE1 0BS",Company,FREENOW (Trading as TRANSOPCO UK LTD),,11435887,Companies House,,
4652,,"Kamal Pankhania - £1,500.00",06/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",David Simmonds,4872,,InKind,Ticket to the Conservative Winter Party,1500,29/02/2024,29/02/2024,,TRUE,Kamal Pankhania,,Individual,,,,,,
4599,,Diageo Plc - £324.91,05/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Mr Alistair Carmichael,1442,,InKind,I attended a dinner hosted by Diageo for MPs to discuss challenges facing the hospitality and drinks industries,324.91,20/02/2024,20/02/2024,,TRUE,Diageo Plc,"16 Marlborough Street, London W1F 7 HS",Company,Diageo Plc,,23307,Companies House,,
4603,,"UK Music Limited - £3,000.00",05/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Daisy Cooper,4769,,InKind,Two tickets with hospitality to the 2024 BRIT Awards,3000,02/03/2024,02/03/2024,,FALSE,UK Music Limited,"UK Music, Work.Life, 33 Foley Street, London W1W 7TL",Company,UK Music Limited,,3245288,Companies House,,
4455,,Norwich City Football Club - £820.00,04/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Sir Keir Starmer,4514,,InKind,Four match tickets and hospitality,820,02/03/2024,02/03/2024,,FALSE,Norwich City Football Club,"Carrow Road, Norwich NR1 1JE",Company,Norwich City Football Club,,154044,Companies House,,
4457,,The Football Association Limited - £476.00,26/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Nick Thomas-Symonds,4479,,InKind,Two hospitality tickets for the Carabao Cup Final at Wembley,476,25/02/2024,25/02/2024,,FALSE,The Football Association Limited,"Wembley Stadium, Wembley, London HA9 0WS",Company,The Football Association Limited,,77797,Companies House,,
4655,,BBC - £90.00,08/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Nick Thomas-Symonds,4479,,InKind,"Associated with an appearance on Question Time, car travel to and from my constituency to Cardiff (value is estimated)",90,07/03/2024,07/03/2024,,TRUE,BBC,"Broadcasting House, Portland Place, London W1A 1AA",Company,BBC,,RC000057,Companies House,,
4647,,Diageo Plc - £324.91,11/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Layla Moran,4656,,InKind,I attended a dinner as part of a discussion on issues facing the hospitality and drinks industries,324.91,20/02/2024,20/02/2024,,TRUE,Diageo Plc,"16 Great Marlborough Street, London SW1F 7HS",Company,Diageo Plc,,23307,Companies House,,
4589,,SC4 - £500.00,14/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Tonia Antoniazzi,4623,,InKind,Ticket with hospitality for Wales v France rugby match at the Principality Stadium (value is estimated),500,10/03/2024,10/03/2024,,TRUE,SC4,"Canolfan SC4 Yr Egin, Carmarthen SA31 3EQ",Company,SC4,,3418710,Companies House,,
4445,,The Football Association - £476.00,28/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Kim Leadbeater,4923,,InKind,Two tickets with hospitality to the Carabao Cup Final,476,25/02/2024,25/02/2024,,FALSE,The Football Association,"Wembley Stadium, PO Box 1966, London SW1P 9EQ",Company,The Football Association,,77797,Companies House,,
4639,,Diageo Plc - £324.91,05/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Christine Jardine,4634,,InKind,Dinner and whisky tasting as part of a discussion on issues facing Scotch whisky industry,324.91,20/02/2024,20/02/2024,,TRUE,Diageo Plc,"16 Great Marlborough Street, London W1F 7HS",Company,Diageo Plc,,23307,Companies House,,
4256,,Flutter Entertainment UK - £700.00,28/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Alex Davies-Jones,4849,,InKind,Two tickets with hospitality for the Carabao Cup (value is estimated),700,25/02/2024,25/02/2024,,FALSE,Flutter Entertainment UK,"4 Wellington Place, Leeds LS1 4AP",Company,Flutter Entertainment UK,,12341350,Companies House,,
4648,,"BPI (British Recorded Music Industry) Ltd - £3,000.00",06/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Caroline Nokes,4048,,InKind,Two tickets with hospitality to the Brit Awards 2024,3000,02/03/2024,02/03/2024,,FALSE,BPI (British Recorded Music Industry) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Ltd,,1132380,Companies House,,
4654,,"BPI (British Recorded Music Industry) Limited - £3,000.00",15/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Gareth Thomas,177,,InKind,Two tickets and hospitality for the BRIT Awards 2024,3000,02/03/2024,02/03/2024,,FALSE,BPI (British Recorded Music Industry) Limited,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music Industry) Limited,,1132389,Companies House,,
4544,,"Viaro Energy - £2,500.00",15/02/2024,18/03/2024,04/03/2024,"Gifts, benefits and hospitality from UK sources",Ed Davey,188,,InKind,A seat at Viaro Energy's table at the London Air Ambulance Charity Gala,2500,07/02/2024,07/02/2024,,TRUE,Viaro Energy,"5th Floor Viaro House, 20-23 Holborn, London EC1N 2JD",Company,Viaro Energy,,12471979,Companies House,,
4595,,"UK Music - £3,000.00",06/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Chris Bryant,1446,,InKind,Two tickets with hospitality to the BRIT awards,3000,02/03/2024,02/03/2024,,FALSE,UK Music,"Work.Life, 33 Foley Street, London W1W 7TL",Company,UK Music,,3245288,Companies House,,
4609,,Open Reach - £458.00,12/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Alex Davies-Jones,4849,,InKind,Dinner for myself and a friend for St David’s Day,458,01/03/2024,01/03/2024,,FALSE,Open Reach,"Kelvin House, 123 Judd Street, London WC1H 9NP",Company,Open Reach,,10690039,Companies House,,
4622,,"Channel Four Television Corporation - £3,160.00",08/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Nigel Huddleston,4407,,InKind,Two tickets with hospitality to the BAFTA EE Film Awards,3160,18/02/2024,18/02/2024,,FALSE,Channel Four Television Corporation,"124 Horseferry Road, London SW1P 2TX",Company,Channel Four Television Corporation,,4106849,Companies House,,
4452,,Diageo - £324.91,23/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Helen Morgan,4934,,InKind,I attended a dinner hosted by Diageo for MPs to discuss challenges facing the hospitality and drinks industries,324.91,20/02/2024,20/02/2024,,TRUE,Diageo,"16 Great Marlborough Street, London W1F 7HS",Company,Diageo,,23307,Companies House,,
3857,,Everton Football Club - £600.00,29/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Dan Carden,4651,,InKind,Tickets and hospitality for me and a staff member to Everton v Luton,600,27/01/2024,27/01/2024,,FALSE,Everton Football Club,"Goodison Road, Liverpool L4 4EL",Company,Everton Football Club,,36624,Companies House,,
4258,,The English Football League - £350.00,28/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Stephen Flynn,4735,,InKind,Ticket with hospitality for the Carabao Cup Final at Wembley (value is estimated),350,25/02/2024,25/02/2024,,TRUE,The English Football League,"EFL House, 10-12 West Cliff, Preston PR1 8HU",Company,The English Football League,,80612,Companies House,,
4651,,UNISON - £280.00,11/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Angela Rayner,4356,,InKind,Hotel accommodation (two rooms including breakfast) for overnight stay for speaking at the UNISON Community Conference,280,08/03/2024,08/03/2024,09/03/2024,FALSE,UNISON,"UNISON Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,
4661,,"BPI (British Recorded Music) Ltd - £3,000.00",11/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Sir John Whittingdale,39,,InKind,Two tickets with hospitality to the BRIT Awards,3000,02/03/2024,02/03/2024,,FALSE,BPI (British Recorded Music) Ltd,"27 Old Gloucester Street, London WC1N 3AX",Company,BPI (British Recorded Music) Ltd,,1132389,Companies House,,
4453,,Crystal Palace Football Club - £360.00,20/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Kate Osborne,4783,,InKind,Ticket with hospitality to a football match,360,30/01/2024,30/01/2024,,TRUE,Crystal Palace Football Club,"Selhurst Park, Holmesdale Road, London SE25 6PU",Company,Crystal Palace Football Club,,7270793,Companies House,,
3856,,"Channel 4 - £3,160.00",26/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Chris Bryant,1446,,InKind,Tickets with hospitality for me and my partner to the 2024 BAFTAs,3160,18/02/2024,18/02/2024,,FALSE,Channel 4,"124 Horseferry Road, London SW1P 2TX",Company,Channel 4,,1533774,Companies House,,
4650,,UNISON - £248.00,11/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Angela Rayner,4356,,InKind,Hotel accommodation for overnight stay for speaking at the UNISON Northern Regional Conference,248,13/01/2024,13/01/2024,14/01/2024,TRUE,UNISON,"UNISON Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,
4616,,Diageo Plc - £324.91,08/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Richard Foord,4942,,InKind,I attended a dinner hosted by Diageo for MPs to discuss challenges facing the hospitality and drinks industries,324.91,20/02/2024,20/02/2024,,TRUE,Diageo Plc,"16 Marlborough Street, London W1F 7HS",Company,Diageo Plc,,23307,Companies House,,
4620,,Diageo Plc - £324.91,13/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Sarah Green,4918,,InKind,I attended a dinner for MPs to discuss challenges facing the hospitality and drinks industries,324.91,20/02/2024,20/02/2024,,TRUE,Diageo Plc,"16 Great Marlborough Street, London SW1F 7HS",Company,Diageo Plc,,23307,Companies House,,
4430,,"NBC Universal International - £1,580.00",21/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Louise Haigh,4473,,InKind,One ticket with hospitality to the BAFTAs,1580,15/02/2024,15/02/2024,,TRUE,NBC Universal International,"Central St Giles, St Giles High Street, London WC2H 8NU",Company,NBC Universal International,,4415234,Companies House,,
4257,,"Channel Four - £3,160.00",26/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Dame Caroline Dinenage,4008,,InKind,Two tickets with hospitality to the BAFTA EE Awards,3160,18/02/2024,18/02/2024,,FALSE,Channel Four,"124 Horseferry Road, London SW1P 2TX",Company,Channel Four,,1533774,Companies House,,
4646,,"Premier League - £3,000.00",08/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Pat McFadden,1587,,InKind,Two tickets to the Brit Awards,3000,02/03/2024,02/03/2024,,FALSE,Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,Premier League,,2719699,Companies House,,
4604,,"JBC Defence Ltd - £2,916.67",08/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Jeremy Corbyn,185,,InKind,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,2916.67,04/03/2024,04/03/2024,,TRUE,JBC Defence Ltd,"PO Box 2410, 49 Salisbury St, Fordingbridge SP6 9BL",Company,JBC Defence Ltd,,12956185,Companies House,,
4454,,"NBC Universal International - £1,580.00",20/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Stephanie Peacock,4607,,InKind,"Ticket to British Academy Film Awards pre reception, dinner and party",1580,18/02/2024,18/02/2024,,TRUE,NBC Universal International,"Central St Giles, St Giles High Street, London WC2H 8NU",Company,NBC Universal International,,4415234,Companies House,,
4456,,Campaign for Socialism - £316.00,28/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Zarah Sultana,4786,,InKind,"Associated with being a guest speaker at a Campaign for Socialism fringe event at Scottish Labour conference, train travel and hotel accommodation for one night",316,17/02/2024,17/02/2024,18/02/2024,TRUE,Campaign for Socialism,private,Other,,,,,,voluntary organisation
4642,,"Premier League - £1,500.00",12/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Liz Kendall,4026,,InKind,Two tickets with hospitality to the Brit Awards 2024,1500,02/03/2024,02/03/2024,,FALSE,Premier League,"Brunel Building, 57 North Wharf Road, London W2 1HQ",Company,Premier League,,2719699,Companies House,,
4649,,ThisGeneration Communications - £800.00,07/12/2023,18/03/2024,13/03/2024,"Gifts, benefits and hospitality from UK sources",Angela Rayner,4356,,InKind,Four tickets with hospitality for the 2023 Football for Change Gala,800,18/11/2023,18/11/2023,,FALSE,ThisGeneration Communications,"Unit 14, Tower Street, Brunswick Business Park, Liverpool L3 4BJ",Company,ThisGeneration Communications,,8544358,Companies House,,
4442,,"BBC - £1,050.00",21/02/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Christine Jardine,4634,,InKind,Two tickets plus hospitality to the Wales vs Scotland Men's Six Nations match in Cardiff (value is approximate),1050,03/02/2024,03/02/2024,,FALSE,BBC,"BBC Cymru Wales, 3 Central Square, Cardiff CF10 1FT",Company,BBC,,RC000057,Companies House,,
4259,,The FA Group - £476.00,04/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Vicky Foxcroft,4491,,InKind,Two tickets with hospitality for the Carabao Cup Final,476,25/02/2024,25/02/2024,,FALSE,The FA Group,"Wembley Stadium, PO Box 1966, London SW1P 9EQ",Company,The FA Group,,77797,Companies House,,
4260,,The Football Association Ltd - £476.00,04/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Preet Kaur Gill,4603,,InKind,Two tickets with hospitality for the Carabao Cup Final,476,25/02/2024,25/02/2024,,FALSE,The Football Association Ltd,"Wembley Stadium, Wembley, London HA9 0WS",Company,The Football Association Ltd,,77797,Companies House,,
4252,,Diageo Plc - £324.91,01/03/2024,18/03/2024,,"Gifts, benefits and hospitality from UK sources",Wendy Chamberlain,4765,,InKind,I attended a dinner hosted by Diageo for MPs to discuss challenges facing the hospitality and drinks industries,324.91,20/02/2024,20/02/2024,,TRUE,Diageo Plc,"16 Marlborough Street, London W1F 7HS",Company,Diageo Plc,,23307,Companies House,,
4613,,Oxford United Football Club LTD - £305.00,07/03/2024,18/03/2024,15/03/2024,"Gifts, benefits and hospitality from UK sources",Anneliese Dodds,4657,,InKind,Family ticket with hospitality to a football match. The value of the family ticket and hospitality was donated to charity,305,04/03/2024,04/03/2024,,FALSE,Oxford United Football Club LTD,"The Kassam Stadium, Grenoble Road, Oxford OX4 4XP",Company,Oxford United Football Club LTD,,470509,Companies House,,
3444,,LNER - £301.00,06/09/2021,17/03/2024,19/01/2024,"Gifts, benefits and hospitality from UK sources",Kim Leadbeater,4923,,InKind,"Following the murder of my sister, Jo Cox MP, in 2016, Virgin Trains and later LNER have provided myself and my family with a travel permit for use on personal rail journeys. It is not possible to provide an accurate value for this benefit, but it is expected to be worth over the threshold for this category (value is estimated)",301,01/07/2021,01/07/2021,,FALSE,LNER,"East Coast House 25, Skeldergate, York YO1 6DH",Company,LNER,,4659712,Companies House,,
3417,,Oxford Farming Conference - £461.00,29/01/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Steve Reed,4268,,InKind,"Overnight stay for myself, plus two day passes for my staff, while attending the Oxford Farming Conference",461,03/01/2024,03/01/2024,04/01/2024,FALSE,Oxford Farming Conference,"BGA House, Nottingham Road, Louth LN11 0WB",Company,Oxford Farming Conference,,2005012,Companies House,,
3472,,UK Music - £581.00,12/02/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Alex Sobel,4658,,InKind,Ticket with hospitality for the MOBO Awards,581,07/02/2024,07/02/2024,,TRUE,UK Music,"4th Floor, 49 Whitehall, London SW1A 2BX",Company,UK Music,,3245288,Companies House,,
3477,,Business Sweden - £305.00,03/01/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Dr Ben Spencer,4785,,InKind,Invited to the Sweden-UK Royal Gala Dinner,305,29/11/2023,29/11/2023,,TRUE,Business Sweden,"Sweden House, 5 Upper Montagu Street, London W1H 2AG",Company,Business Sweden,,FC037078,Companies House,,
3420,,Leeds Theatre Trust Ltd - £128.00,10/01/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,Two theatre tickets,128,11/02/2023,11/02/2023,,FALSE,Leeds Theatre Trust Ltd,"Leeds Playhouse, Playhouse Square Quarry Hill, Leeds LS2 7UP",Company,Leeds Theatre Trust Ltd,,926862,Companies House,,
3429,,Carlton Club - £760.00,19/01/2018,17/03/2024,24/01/2024,"Gifts, benefits and hospitality from UK sources",Sir Julian Smith,4118,,InKind,Honorary membership for life (value provided is that in 2024),760,22/12/2017,18/01/2018,,TRUE,Carlton Club,"69 St James’ Street, London SW1A 1PJ",Company,Carlton Club,,573221,Companies House,,
3422,,Leeds Theatre Trust Ltd - £234.00,10/01/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,Four theatre tickets,234,21/12/2023,21/12/2023,,FALSE,Leeds Theatre Trust Ltd,"Leeds Playhouse, Playhouse Square Quarry Hill, Leeds LS2 7UP",Company,Leeds Theatre Trust Ltd,,926862,Companies House,,
3427,,"Dr Saqib Qureshi - £1,443.00",11/12/2023,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Naz Shah,4409,,Cash,to cover the costs of my accommodation at the Labour Party Conference,1443,25/11/2023,25/11/2023,,TRUE,Dr Saqib Qureshi,,Individual,,,,,,
3419,,National Theatre - £344.00,10/01/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,Four tickets to a performance,344,16/12/2023,16/12/2023,,FALSE,National Theatre,"Upper Ground, London SE1 9PX",Company,National Theatre,,749504,Companies House,,
3421,,Leeds Theatre Trust Ltd - £128.00,10/01/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,Two theatre tickets,128,23/03/2023,23/03/2023,,FALSE,Leeds Theatre Trust Ltd,"Leeds Playhouse, Playhouse Square Quarry Hill, Leeds LS2 7UP",Company,Leeds Theatre Trust Ltd,,926862,Companies House,,
3424,,Betting and Gaming Council - £30.00,10/01/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,A bottle of wine given as a Christmas gift,30,21/12/2023,21/12/2023,,TRUE,Betting and Gaming Council,"Kings Buildings, 16 Smith Square, London SW1P 3HQ",Company,Betting and Gaming Council,,12213577,Companies House,,
3428,,"British Association for Shooting and Conservation - £1,255.00",13/12/2023,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Greg Smith,4778,,InKind,"Hotel accommodation and dinner at the Dower House, Woodall Spa, and game day with Kenwood Shoot for me and a guest",1255,17/11/2023,17/11/2023,18/11/2023,FALSE,British Association for Shooting and Conservation,"Marford Mill, Rossett, Wrexham LL12 0HL",Other,,,,,,registered society no: 28488R
3412,,Sky UK Ltd - £125.00,13/12/2023,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Ms Abena Oppong-Asare,4820,,InKind,Ticket and hospitality to the Soho House Festival,125,06/07/2023,06/07/2023,,TRUE,Sky UK Ltd,"Grant Way, Isleworth, Middlesex, TW7 5QD",Company,Sky UK Ltd,,2906991,Companies House,,
3416,,"Hutchinson 3G UK Limited - £1,786.00",23/01/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Steve Reed,4268,,InKind,"One ticket to Chelsea v Crystal Palace football match, including hospitality",1786,27/12/2023,27/12/2023,,TRUE,Hutchinson 3G UK Limited,"450 Longwater Avenue, Green Park, Reading RG2 6GF",Company,Hutchinson 3G UK Limited,,3885486,Companies House,,
3418,,National Theatre - £155.00,10/01/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Rachel Reeves,4031,,InKind,Two tickets to a performance,155,19/10/2023,19/10/2023,,FALSE,National Theatre,"Upper Ground, London SE1 9PX",Company,National Theatre,,749504,Companies House,,
3475,,"Carlton Club - £1,245.00",02/01/2024,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Dr Ben Spencer,4785,,Cash,discount on membership for 2024,1245,01/01/2024,01/01/2024,31/12/2024,TRUE,Carlton Club,"69 St. James's Street, London SW1A 1PJ",Company,Carlton Club,,573221,Companies House,,
3414,,Unison - £494.00,20/12/2023,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Bridget Phillipson,4046,,InKind,Use of a meeting room for a shadow education team away day (including provision of tea and coffee),494,14/12/2023,14/12/2023,,FALSE,Unison,"UNISON Centre, 130 Euston Road, London NW1 2AY",Trade Union,,,,,,
3413,,Sky UK Ltd - £230.00,13/12/2023,17/03/2024,,"Gifts, benefits and hospitality from UK sources",Ms Abena Oppong-Asare,4820,,InKind,Tickets and hospitality for two people to see Trevor Noah,230,23/11/2023,23/11/2023,,FALSE,Sky UK Ltd,"Grant Way, Isleworth, Middlesex, TW7 5QD",Company,Sky UK Ltd,,2906991,Companies House,,
