ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,VisitLocations_Country_2,VisitLocations_Destination_2,VisitLocations_Country_3,VisitLocations_Destination_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5
6188,International visit to Australia between 03 May 2024 and 10 May 2024,,2024-07-11,2024-07-11,,Visits outside the UK,4253,Seema Malhotra,Australia,Melbourne,To inform my work as Shadow Skills Minister by researching international skills systems and meeting with international skills stakeholders and ministers.,2024-05-03,2024-05-10,,Lord David Sainsbury,True,,Monetary,"Return trip London to Singapore, accommodation and personal expenses for visit to Singapore, accompanied by a parliamentary assistant",1456.32,False,https://interests-api.parliament.uk/api/v1/Interests/6188,Labour Party,False,"20 Rushworth Street, London SE1 2SS",In kind,"(1) Return trip Singapore to Melbourne, Australia (travel only)",600,True,,,,,,,,Singapore,,,,,,,,,,,,,,,,,
5879,International visit to Ireland between 10 May 2024 and 12 May 2024,,2024-05-24,2024-05-24,,Visits outside the UK,185,Jeremy Corbyn,Ireland,Dublin,To speak at the Robert Tressell Festival.,2024-05-10,2024-05-12,,Robert Tressell Festival Organising Committee,False,"Connect Trade Union, 6, Gardiner Row, Dublin 1",In kind,Flights (£234.60) and accommodation (£540.42),775.02,True,https://interests-api.parliament.uk/api/v1/Interests/5879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5857,International visit to United States between 28 April 2024 and 03 May 2024,,2024-05-23,2024-05-23,,Visits outside the UK,4790,Apsana Begum,United States,,To attend the United Nations Commission on Population and Development 2024.,2024-04-28,2024-05-03,"Population, Development & Reproductive Health",European Parliamentary Forum on Sexual and Reproductive Rights,False,"Sq. de Meeûs 18, 1050 Ixelles, Belgium",In kind,"Flight and visa (£884.30), accommodation (£1070.48), other travel/misc (£239.59), per diem (£551.07), other food and drinks (£177.99)",2923.43,True,https://interests-api.parliament.uk/api/v1/Interests/5857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5840,International visit to Bangladesh between 12 May 2024 and 18 May 2024,,2024-05-21,2024-05-22,,Visits outside the UK,4511,Dr Rupa Huq,Bangladesh,Dhaka,"To participate in the UNFPA Global Dialogues on Demographic Diversity and Sustainable Development in the framework of ICPD 30, and a mini study tour on SRHR in Bangladesh.",2024-05-12,2024-05-18,,European Parliamentary Forum for Sexual and Reproductive Rights,False,"Square de Meeûs 18, 1050 Brussels",In kind,"Flights, hotel, per diem, visa, taxi and UK transport",2051.2,True,https://interests-api.parliament.uk/api/v1/Interests/5840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5829,International visit to United States between 06 May 2024 and 10 May 2024,,2024-05-21,2024-05-22,2024-10-25,Visits outside the UK,4638,Mr Tanmanjeet Singh Dhesi,United States,Washington DC,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2024-05-06,2024-05-10,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Transport (£443.24), accommodation, tax and room charges (£1,568.35), food (£233.20), and flights (£855.43), airport parking (£81.70), ESTA (£16.75)",3198.67,True,https://interests-api.parliament.uk/api/v1/Interests/5829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5825,International visit to Qatar between 26 April 2024 and 01 May 2024,,2024-05-20,2024-05-21,,Visits outside the UK,4870,Florence Eshalomi,Qatar,Doha,"Cross Party delegation visit to engage with Qatari Ministers, senior officials, British Ambassador, council members and local organisations on UK-Qatari interests.",2024-04-26,2024-05-01,,"Ministry of Foreign Affairs, Qatar",False,"Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation, and food",5800,True,https://interests-api.parliament.uk/api/v1/Interests/5825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5799,International visit to Qatar between 26 April 2024 and 30 April 2024,,2024-05-17,2024-05-17,,Visits outside the UK,4676,Marsha De Cordova,Qatar,,"Cross party delegation to engage with Ministers, Council Members and senior officials on UK-Qatari interests focussed on Foreign Policy, including Qatar's role in seeking to resolve regional conflict.",2024-04-26,2024-04-30,,"Ministry of Foreign Affairs, Qatar",False,"Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation, in country transportation and refreshments",5800,True,https://interests-api.parliament.uk/api/v1/Interests/5799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5773,International visit to United States between 06 May 2024 and 10 May 2024,,2024-05-15,2024-05-17,,Visits outside the UK,4359,Stephen Kinnock,United States,Washington DC,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2024-05-06,2024-05-10,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Transport (£443.24), accommodation, tax and room charges (£1,568.35), food (£233.20) and flights (£855.43)",3100.22,True,https://interests-api.parliament.uk/api/v1/Interests/5773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5781,International visit to United States between 06 May 2024 and 10 May 2024,,2024-05-15,2024-05-16,,Visits outside the UK,4860,Dr Kieran Mullan,United States,Washington DC,"Fact-finding political delegation to strengthen transatlantic relations and to discuss joint UK-US foreign policy challenges with US politicians, policymakers and experts.",2024-05-06,2024-05-10,,Coalition for Global Prosperity (CGP),False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Transport (£443.24), accommodation, tax and room charges (£1,568.35), food (£233.20) and flights (£855.43)",3100.22,True,https://interests-api.parliament.uk/api/v1/Interests/5781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5778,International visit to United States between 10 April 2024 and 12 April 2024,,2024-05-14,2024-05-16,,Visits outside the UK,1171,Liam Byrne,United States,Washington DC and Chicago,"(1) In my capacity as Chair of the Parliamentary Network on the World Bank and international Monetary Fund, to attend the World Bank IMF Spring Meetings.  (2) Invited to present a lecture at the University on the Inequality of Wealth.",2024-04-10,2024-04-12,,The Parliamentary Network on the World Bank & International Monetary Fund,False,"66 avenue d'Iéna, 75116 Paris, France",In kind,"Flights (£1,446) accommodation (£1,588) and sundries (estimated at £100)",3134,True,https://interests-api.parliament.uk/api/v1/Interests/5778,"The Stone Center, Harris School of Public Policy",False,"University of Chicago, 5801 S. Ellis Ave. Chicago, IL 60637, USA",In kind,Accommodation (£650) and sundries (estimated at £100),750,True,,,,,,,,,,,,,,,,,,,,,,,,,
5734,International visit to Germany between 19 April 2024 and 21 April 2024,,2024-05-14,2024-05-16,,Visits outside the UK,4484,Alan Mak,Germany,,Conference attendance.,2024-04-19,2024-04-21,,Konrad-Adenauer-Stiftung,False,"42 Essex Street, London WC2R 3JF",In kind,"Flights, accommodation, transfers, catering and sundries",811.19,True,https://interests-api.parliament.uk/api/v1/Interests/5734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5718,International visit to Qatar between 26 April 2024 and 01 May 2024,,2024-05-13,2024-05-13,,Visits outside the UK,4403,Chris Law,Qatar,,"Cross party delegation to engage with ministers, council members and senior officials on UK-Qatari interests focussed on foreign policy, including Qatar's role in seeking to resolve regional conflict and bring about stability; aviation, media, communication and technology policy.",2024-04-26,2024-05-01,,"Ministry of Foreign Affairs, Qatar",False,"Ministry of Foreign Affairs, Almirqab Tower, West Bay, Doha, Qatar",In kind,"Flights, accommodation and associated costs",5800,True,https://interests-api.parliament.uk/api/v1/Interests/5718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608,International visit to United States between 24 April 2024 and 30 April 2024,,2024-05-03,2024-05-03,,Visits outside the UK,4245,Paul Maskey,United States,Philadelphia and Pittsburgh,To speak at Irish Society of Philadelphia Annual Dinner and meet political and civic leaders and to speak at Irish America Unity Conference event on Irish Unity.,2024-04-24,2024-04-30,,Friends of Sinn Féin USA,False,"1212 Avenue of the Americas, 5th Floor
New York, NY 10036",In kind,"Flights, Dublin – Philadelphia-Pittsburgh- Dublin",895,True,https://interests-api.parliament.uk/api/v1/Interests/5608,Irish Society of Philadelphia,False,"325 Chestnut St, Philadelphia, PA 19106",In kind,Accommodation costs (£480) and meals (£120),600,True,Irish American Unity Conference,False,"1147 Lindsay Rd, Carnegie, PA 15106",In kind,Accommodation Costs,160,True,,,,,,,,,,,,,,,,,,
5583,International visit to Belgium between 04 April 2024 and 05 April 2024,,2024-05-01,2024-05-02,,Visits outside the UK,185,Jeremy Corbyn,Belgium,Brussels,To speak at the International Conference on “Europe for the People”.,2024-04-04,2024-04-05,,Party of the European Left,False,"Square de Meeûs 25, Brussels",In kind,Travel (£226.04) and accommodation (£124.86),350.9,True,https://interests-api.parliament.uk/api/v1/Interests/5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5574,International visit to United States between 16 April 2024 and 21 April 2024,,2024-05-01,2024-05-01,,Visits outside the UK,4082,Lisa Nandy,United States,Washington DC,To attend IMF/World Bank Spring meetings in my capacity of Shadow Cabinet Minister for International Development.,2024-04-16,2024-04-21,,Eleanor Crook Foundation,False,"1049 30th Street NW, Washington DC 20007",In kind,"Flights, accommodation, food and subsistence for myself and a member of staff",5554.56,False,https://interests-api.parliament.uk/api/v1/Interests/5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5479,International visit to Israel between 07 April 2024 and 10 April 2024,,2024-04-26,2024-04-26,,Visits outside the UK,4131,Jim Shannon,Israel,Tel Aviv and Kfar Aza,UK and German State Parliamentarian Delegation to Israel.,2024-04-07,2024-04-10,,European Leadership Network (ELNET UK),False,"Epworth House, 25 City Rd, London EC1Y 1AA",In kind,"Accommodation (£892), flights (£1081) and food (£344)",2317,True,https://interests-api.parliament.uk/api/v1/Interests/5479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5493,International visit to Israel between 31 March 2024 and 04 April 2024,,2024-04-25,2024-04-25,,Visits outside the UK,4475,Suella Braverman,Israel,,Solidarity visit to Israel following October 7th attacks.,2024-03-31,2024-04-04,,National Jewish Assembly,False,"National Jewish Assembly, Suite 12, 116 Ballards Lane, London N3 2DN",In kind,"A four night trip to Israel for my husband and I including
flights (£989.74 for two return flights to Tel Aviv), accommodation, meals and visits within Israel (£26,811.53)",27801.27,False,https://interests-api.parliament.uk/api/v1/Interests/5493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506,International visit to Belgium on 16 April 2024,,2024-04-25,2024-04-25,,Visits outside the UK,4475,Suella Braverman,Belgium,,To speak at a conference in Brussels.,2024-04-16,2024-04-16,,Edmund Burke Foundation,False,"Edmund Burke Foundation, 300 Independence Avenue SE, Washington, DC 20003",In kind,"Eurostar train tickets, return London-Brussels, plus transfers",766.15,True,https://interests-api.parliament.uk/api/v1/Interests/5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5494,International visit to Saudi Arabia between 11 January 2024 and 13 January 2024,,2024-04-24,2024-04-25,,Visits outside the UK,4460,Ms Nusrat Ghani,Saudi Arabia,Jeddah,Personal visit.,2024-01-11,2024-01-13,,"Minister of Industry and Mineral Resources, Kingdom of Saudi Arabia",False,"King Fahd Street, 12363 Riyadh",In kind,Return flights from Riyadh to Jeddah,886.1,True,https://interests-api.parliament.uk/api/v1/Interests/5494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,International visit to Taiwan between 29 March 2024 and 05 April 2024,,2024-04-16,2024-04-18,,Visits outside the UK,1533,Dame Diana Johnson,Taiwan,,"Delegation to Taipei organised by Labour Friends of Taiwan to meet with the President, Foreign Minister, Speaker of the Taiwanese Parliament and other officials.",2024-03-29,2024-04-05,,Taiwanese Ministry of Foreign Affairs,False,"2, Ketagalan Blvd., Zhongzheng Dist., Taipei City 100202, Taiwan",In kind,"Flights, accommodation, local transportation and meals",6832,True,https://interests-api.parliament.uk/api/v1/Interests/5180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,International visit to China between 19 March 2024 and 23 March 2024,,2024-04-15,2024-04-15,,Visits outside the UK,4523,Catherine West,China,Beijing,APPG China Group visit to participate in the 12th UK-China Senior Leadership Forum and Parliamentary delegation.,2024-03-19,2024-03-23,All-Party Parliamentary China Group,Great Britain China Centre,False,"Kings Buildings, Smith Square, London SW1P 3HQ",In kind,"Flight (£1,217), hotel stays (three nights from 20-23 March, £423), meals and drinks (£63), and visa costs (£305)",2008,True,https://interests-api.parliament.uk/api/v1/Interests/5087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4664,International visit to Slovenia between 22 February 2024 and 24 February 2024,,2024-03-07,2024-04-15,2024-03-22,Visits outside the UK,185,Jeremy Corbyn,Slovenia,Ljubljana,To speak at Levica conference.,2024-02-22,2024-02-24,,Levica (The Left Slovenia),False,"Prešernova cesta 3, 1000 Ljubljana, Slovenia",In kind,Flights (£537.46) and accommodation (£209),746.46,True,https://interests-api.parliament.uk/api/v1/Interests/4664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4749,International visit to Switzerland between 28 January 2024 and 29 January 2024,,2024-03-13,2024-04-15,2024-04-11,Visits outside the UK,3966,Ian Murray,Switzerland,Lusanne,Delegation to examine pumped hydro.,2024-01-28,2024-01-29,,Glen Earrach Energy Ltd,False,"50 Lothian Road, Festival Square, Edinburgh EH3 9WJ",In kind,"Hotel, travel and costs for myself and my political adviser",1498,False,https://interests-api.parliament.uk/api/v1/Interests/4749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,International visit to Taiwan between 29 March 2024 and 05 April 2024,,2024-04-12,2024-04-14,,Visits outside the UK,4979,Andrew Western,Taiwan,Taipei,"Delegation organised by Labour Friends of Taiwan to meet with the President, Foreign Minister, Speaker of the Taiwanese Parliament and other officials.",2024-03-29,2024-04-05,,Taiwanese Ministry of Foreign Affairs,False,"2, Ketagalan Blvd., Zhongzheng Dist., Taipei City 100202, Taiwan",In kind,"Flights, accommodation, local transportation and meals",6832,True,https://interests-api.parliament.uk/api/v1/Interests/5242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,International visit to Israel between 24 March 2024 and 28 March 2024,,2024-04-11,2024-04-14,,Visits outside the UK,5010,Damien Egan,Israel,Israel and Palestinian Territories,"Fact finding visit. Meeting with Israeli and Palestinian politicians, academics, activists and diplomats.",2024-03-24,2024-03-28,,Labour Friends of Israel,False,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2400,True,https://interests-api.parliament.uk/api/v1/Interests/5218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5145,International visit to Taiwan between 29 March 2024 and 05 April 2024,,2024-04-11,2024-04-14,,Visits outside the UK,1521,Mrs Sharon Hodgson,Taiwan,Taipei,"Delegation organised by Labour Friends of Taiwan to meet with the President, Foreign Minister, Speaker of the Taiwanese Parliament and other officials.",2024-03-29,2024-04-05,,Taiwanese Ministry of Foreign Affairs,False,"2, Ketagalan Blvd., Zhongzheng Dist., Taipei City 100202, Taiwan",In kind,"Flights, accommodation and meals",6832,True,https://interests-api.parliament.uk/api/v1/Interests/5145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,International visit to Taiwan between 29 March 2024 and 05 April 2024,,2024-04-10,2024-04-10,,Visits outside the UK,4811,Navendu Mishra,Taiwan,Taipei,"Delegation to Taipei organised by Labour Friends of Taiwan to meet with the President, Foreign Minister, Speaker of the Taiwanese Parliament and other officials.",2024-03-29,2024-04-05,,Taiwanese Ministry of Foreign Affairs,False,"2, Ketagalan Blvd., Zhongzheng Dist., Taipei City 100202, Taiwan",In kind,"Flights (£5,420), hotel (£1040) local transportation (£32) and food (£340)",6832,False,https://interests-api.parliament.uk/api/v1/Interests/5183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5090,International visit to United States between 15 March 2024 and 18 March 2024,,2024-04-04,2024-04-09,,Visits outside the UK,4245,Paul Maskey,United States,New York City,To lead a west Belfast tourism delegation to carry out and participate in a series of engagements with key stakeholders and supporters of west Belfast tourism in New York City. Included the delivery of TWU hosted events notably the Quill-Connolly lecture and the James Connolly Irish American Labor Coalition Luncheon.,2024-03-15,2024-03-18,,Féile an Phobail,False,"St Comgalls, Divis Street BT12 4AQ",In kind,Flights,1100,True,https://interests-api.parliament.uk/api/v1/Interests/5090,Transport Workers Union USA,False,"Transport Workers Union, 1220 19th St NW 6th Floor, Washington, DC 20036, USA",In kind,"Travel to and from airport, hotel and meetings, accommodation and meals",1500,True,,,,,,,,,,,,,,,,,,,,,,,,,
4477,International visit to Azerbaijan between 07 March 2024 and 12 March 2024,,2024-03-19,2024-04-09,2024-03-27,Visits outside the UK,4671,Afzal Khan,Azerbaijan,,To attend and speak on a panel event at the International Conference on Islamophobia 2024 in Baku.,2024-03-07,2024-03-12,,Baku International Multiculturalism Centre,False,"9R6M+2MW, Funicular, Shovkat Alakbarova, Baku, Azerbaijan",In kind,"Accommodation (£484), international flights (£560) and subsistence and internal travel (£350)",1394,True,https://interests-api.parliament.uk/api/v1/Interests/4477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140,International visit to Switzerland on 27 March 2024,,2024-04-08,2024-04-08,,Visits outside the UK,163,Sir Stephen Timms,Switzerland,Geneva,Discussions about Sri Lanka with country delegations to the UN Human Rights Council.,2024-03-27,2024-03-27,,British Tamils Forum,False,"Unit 1, Tamil House, Fountayne Business Centre, Broad Lane, London N15 4AG",In kind,"Flight to Geneva (£268.39), hotel accommodation at Heathrow the night before (£85.86) and meals during the day (£30 approx.)",375,False,https://interests-api.parliament.uk/api/v1/Interests/5140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4785,International visit to United States between 09 March 2024 and 12 March 2024,,2024-03-25,2024-03-29,,Visits outside the UK,1521,Mrs Sharon Hodgson,United States,Washington DC,"Delegation to Washington DC. Meetings with US politicians, activists and civil servants. Attending AIPAC International Policy Conference 2024.",2024-03-09,2024-03-12,,Labour Friends of Israel,False,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",2050,True,https://interests-api.parliament.uk/api/v1/Interests/4785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,International visit to United States between 09 March 2024 and 12 March 2024,,2024-03-25,2024-03-28,,Visits outside the UK,4871,Christian Wakeford,United States,Washington DC,"Delegation to Washington DC. Meetings with US politicians, activists and civil servants. Attending AIPAC International Policy Conference 2024.",2024-03-09,2024-03-12,,Labour Friends of Israel,False,"BM LFI, London WC1N 3XX",In kind,"Flights, accommodation and meals",1650,True,https://interests-api.parliament.uk/api/v1/Interests/5037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,International visit to Germany between 01 March 2024 and 05 March 2024,,2024-03-21,2024-03-22,,Visits outside the UK,4500,Clive Lewis,Germany,,Attending a parliamentarians forum.,2024-03-01,2024-03-05,,Friedrich-Ebert-Stiftung,False,"Hiroshimastraße 17, 10785 Berlin, Germany",In kind,"Flights, accommodation, transport, and meals (value is estimated)",780,True,https://interests-api.parliament.uk/api/v1/Interests/4543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,International visit to France between 11 March 2024 and 12 March 2024,,2024-03-21,2024-03-22,,Visits outside the UK,4359,Stephen Kinnock,France,,"To attend an ""In conversation with Stephen Kinnock"" dinner as part of the MIPIM (Le Marche International des Professionnels de l'immobilier) conference.",2024-03-11,2024-03-12,,Deloitte LLP,False,"1 New Street Square, London EC4A 3HQ",In kind,"Flights (£375.99), Airport Transfers (£145.43), Hotel Accommodation (£187.56), and Food (£106.74)",815.72,True,https://interests-api.parliament.uk/api/v1/Interests/4553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3896,International visit to Israel between 14 February 2024 and 18 February 2024,,2024-02-23,2024-03-18,,Visits outside the UK,4495,Kit Malthouse,Israel,and the Occupied Palestinian Territories,To meet victims of violence in Israel and the West Bank and a range of individuals and organisations to understand the steps needed to achieve a two state solution and respond to the humanitarian situation in Gaza.,2024-02-14,2024-02-18,,Yachad,False,Star House 104-108 Grafton Road NW5 4BA,In kind,"Flights, accommodation, hospitality",2438,True,https://interests-api.parliament.uk/api/v1/Interests/3896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4666,International visit to Cyprus between 13 February 2024 and 16 February 2024,,2024-03-05,2024-03-18,,Visits outside the UK,87,Sir Roger Gale,Cyprus,Nicosia,APPG for Cyprus visit to meet with the President of the House of Representatives (Speaker) and the President of the Republic.,2024-02-13,2024-02-16,APPG for Cyprus,"House of Representatives, Republic of Cyprus",False,"1102 Nicosia, Cyprus",In kind,"Travel, accommodation and meals",753.63,True,https://interests-api.parliament.uk/api/v1/Interests/4666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4668,International visit to Cyprus between 13 February 2024 and 16 February 2024,,2024-03-13,2024-03-18,,Visits outside the UK,415,Fabian Hamilton,,,Parliamentary and other meetings as part of a Cyprus APPG trip.,2024-02-13,2024-02-16,Cyprus APPG,"House of Representatives, Republic of Cyprus",False,"1102 Nicosia, Cyprus",In kind,"Travel (£183.83), accommodation (£461.72) and meals (£106.88)",752.43,True,https://interests-api.parliament.uk/api/v1/Interests/4668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4665,International visit to Austria between 10 February 2024 and 24 February 2024,,2024-03-05,2024-03-18,,Visits outside the UK,373,David Davis,Austria,Lech,Skiing trip.,2024-02-10,2024-02-24,,Ian Hannam,True,,In kind,"Accommodation (£9,202.45); ski pass and instructor (£2,006.82); flights and taxis (£1,966.99)",13176.26,True,https://interests-api.parliament.uk/api/v1/Interests/4665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4748,International visit to Israel between 14 February 2024 and 18 February 2024,,2024-03-05,2024-03-18,,Visits outside the UK,4656,Layla Moran,Israel,and Occupied Palestinian Territories,To meet victims of violence in Israel and the West Bank and a range of individuals and organisations to understand the steps needed to achieve a two state solution and respond to the humanitarian situation in Gaza.,2024-02-14,2024-02-18,,Yachad,False,"Star House 104-108 Grafton Road, London NW5 4BA",In kind,"Flights, accommodation, food, speakers fees and conflict area insurance",2440,True,https://interests-api.parliament.uk/api/v1/Interests/4748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4667,International visit to United States between 15 February 2024 and 17 February 2024,,2024-03-14,2024-03-18,,Visits outside the UK,146,Barry Gardiner,United States,Washington DC,Speaking at the USDA Forward Outlook Conference Washington DC.,2024-02-15,2024-02-17,,United States Embassy,False,"33 Nine Elms Road, Nine Elms, London SW11 7US",In kind,Flights and accommodation,1807.04,True,https://interests-api.parliament.uk/api/v1/Interests/4667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4745,International visit to Tanzania between 10 February 2024 and 17 February 2024,,2024-03-11,2024-03-18,,Visits outside the UK,4824,Kim Johnson,Tanzania,Zanzibar,Study tour on Sexual and Reproductive Health and Rights and International Development.,2024-02-10,2024-02-17,"APPG on Population, Development and Reproductive Health (PDRH)","APPG on Population, Development and Reproductive Health (PDRH) (sponsored by the European Parliamentary Forum on Reproductive Rights)",False,"House of Commons, Westminster, London SW1A 0AA",In kind,"Flights and visa (£1,114.30); accommodation (£486.04); other travel (£320.01); per diem, food and drinks (£287.70); and misc costs (£23.25)",2231.3,True,https://interests-api.parliament.uk/api/v1/Interests/4745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,International visit to India between 04 February 2024 and 08 February 2024,,2024-02-20,2024-03-18,,Visits outside the UK,4119,Jonathan Reynolds,India,Delhi and Mumbai,Bilateral meetings with Indian government ministers and business leaders.,2024-02-04,2024-02-08,,Federation of Indian Chambers of Commerce and Industry,False,"FICCI, Federation House, Tansen Marg, New Delhi 110001",In kind,Local transport in Delhi and Mumbai,324.2,True,https://interests-api.parliament.uk/api/v1/Interests/4103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4747,International visit to India between 18 February 2024 and 25 February 2024,,2024-03-14,2024-03-18,,Visits outside the UK,4811,Navendu Mishra,India,,"A Labour delegation to several cities in the Republic of India to meet business, political and faith groups.",2024-02-18,2024-02-25,,Federation of Indian Chambers and Commerce and Industry,False,"FICCI Federation House, Tansen Marg, New Delhi, 110001",In kind,"Travel, accommodation and food",11304.5,True,https://interests-api.parliament.uk/api/v1/Interests/4747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4751,International visit to India between 18 February 2024 and 25 February 2024,,2024-03-14,2024-03-18,,Visits outside the UK,4356,Angela Rayner,India,,"A Labour delegation to several cities in the Republic of India to meet business, political and faith groups.",2024-02-18,2024-02-25,,Federation of Indian Chambers and Commerce and Industry,False,"FICCI Federation House, Tansen Marg, New Delhi, 110001, India",In kind,"Travel, accommodation and food",12332.18,True,https://interests-api.parliament.uk/api/v1/Interests/4751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3876,International visit to India between 05 February 2024 and 07 February 2024,,2024-02-26,2024-03-17,,Visits outside the UK,206,Mr David Lammy,India,Delhi & Mumbai,To develop bilateral relations with the Indian government.,2024-02-05,2024-02-07,,Federation of Indian Chambers of Commerce and Industry,False,"Federation House, Tansen Marg, New Delhi 110001",In kind,Local transport in Delhi and Mumbai for me and one member of staff,648.4,False,https://interests-api.parliament.uk/api/v1/Interests/3876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,International visit to Cyprus between 13 February 2024 and 16 February 2024,,2024-02-23,2024-03-13,,Visits outside the UK,4048,Caroline Nokes,Cyprus,,APPG for Cyprus delegation to strengthen inter-parliamentary connections between the Republic of Cyprus and UK and to discuss latest developments on efforts to restart negotiations to reunite Cyprus,2024-02-13,2024-02-16,APPG For Cyprus,House of Representatives of the Republic of Cyprus,False,"1102 Nicosia, Cyprus",In kind,"Accommodation (£461.08), transport (£183.58) and meals (£106.73)",751.39,True,https://interests-api.parliament.uk/api/v1/Interests/4096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,International visit to Israel between 14 February 2024 and 18 February 2024,,2024-02-29,2024-03-12,,Visits outside the UK,4658,Alex Sobel,Israel,and Occupied Palestinian Territories,To meet victims of violence in Israel and the West Bank and a range of individuals and organisations to understand the steps needed to achieve a two state solution and respond to the humanitarian situation in Gaza,2024-02-14,2024-02-18,,Yachad,False,"Star House, 104-108 Grafton Road, London NW5 4BA",In kind,"Flights, accommodation, food, speakers fees and conflict area insurance",2440,True,https://interests-api.parliament.uk/api/v1/Interests/4127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
