ID,Parent Interest ID,Summary,Registration Date,Published Date,Updated Date,Category,Member,MNIS ID,JobTitle,StartDate,EndDate,IsUntilFurtherNotice,PayerName,PayerIsPrivateIndividual,IsPaidAsDirectorOfPayer,PayerNatureOfBusiness,PayerPublicAddress,HasSoughtAcobaAdvice,Link_1
7520,,Partner of a law firm and consultant to a law firm. - Shepherd and Wedderburn LLP,2024-07-26,2024-07-26,,Employment and earnings,John Grady,5170,Partner of a law firm and consultant to a law firm.,,05/07/2024,True,Shepherd and Wedderburn LLP,False,False,A law firm,9 Haymarket Square Edinburgh EH3 8FY,,https://interests-api.parliament.uk/api/v1/Interests/7520
7119,,Director - AEC Ltd,2024-07-26,2024-07-26,,Employment and earnings,Mr Gideon Amos,5250,Director,,31/07/2024,True,AEC Ltd,False,True,Chartered Architects and Town Planners,"198 High Street, Tonbridge, Kent TN9 1BE",,https://interests-api.parliament.uk/api/v1/Interests/7119
6484,,Councillor - Calderdale Council,2024-07-26,2024-07-26,,Employment and earnings,Josh Fenton-Glynn,5295,Councillor,,,False,Calderdale Council,False,False,,Halifax Town Hall HX1,,https://interests-api.parliament.uk/api/v1/Interests/6484
7605,,Science and Technology Board Advisor at The Pioneer Group - Pioneer Group Limited,2024-07-26,2024-07-26,,Employment and earnings,George Freeman,4020,Science and Technology Board Advisor at The Pioneer Group,22/05/2024,,False,Pioneer Group Limited,False,False,"Pioneer is a private company providing (to life science investment and services) venture building, venture in-vestment in early stage companies and development and operation of science facilities.","New Derwent House, 69-73 Theobalds Road, London WC1X 8TA",True,https://interests-api.parliament.uk/api/v1/Interests/7605
7265,,Borough Councillor. - Ashford Borough council,2024-07-25,2024-07-25,2024-09-19,Employment and earnings,Sojan Joseph,5247,Borough Councillor.,05/05/2023,06/09/2024,True,Ashford Borough council,False,False,Local government.,"Civic Centre, Tannery Ln, Ashford TN23 1PL",,https://interests-api.parliament.uk/api/v1/Interests/7265
6522,,District Councillor - South Oxfordshire District Council,2024-07-25,2024-07-25,,Employment and earnings,Freddie van Mierlo,5296,District Councillor,,,False,South Oxfordshire District Council,False,False,,Abbey House Abbey Close Abingdon OX14 3JE,,https://interests-api.parliament.uk/api/v1/Interests/6522
6685,,Director and CEO of consultancy company - Venture Xtreme Consultancy Limited,2024-07-25,2024-07-25,,Employment and earnings,Andy MacNae,5134,Director and CEO of consultancy company,,05/07/2024,True,Venture Xtreme Consultancy Limited,True,True,,,,https://interests-api.parliament.uk/api/v1/Interests/6685
7324,,Solicitor - Rachel Taylor Consultancy Limited,2024-07-25,2024-07-25,,Employment and earnings,Rachel Taylor,5065,Solicitor,,05/07/2024,True,Rachel Taylor Consultancy Limited,False,True,Providing legal services to local solicitors firms including Evans Derry Solicitors,"The Old College, Ratcliffe Road, Atherstone, Warwickshire CV9 1LF",,https://interests-api.parliament.uk/api/v1/Interests/7324
6941,,private medical practice - Private patient payments,2024-07-25,2024-07-25,,Employment and earnings,Peter Prinsley,5163,private medical practice,16/07/2024,,False,Private patient payments,False,False,,[private],,https://interests-api.parliament.uk/api/v1/Interests/6941
7483,,Director of Communications - Clarion Housing Group,2024-07-25,2024-07-25,,Employment and earnings,Andrew Lewin,5061,Director of Communications,,06/07/2024,True,Clarion Housing Group,False,False,,"6 More, London SE1 2DA",,https://interests-api.parliament.uk/api/v1/Interests/7483
7327,,Elected Councillor - North Warwickshire Borough Council,2024-07-25,2024-07-25,,Employment and earnings,Rachel Taylor,5065,Elected Councillor,,,False,North Warwickshire Borough Council,False,False,District Council,"The Council House, South Street, Atherstone, Warwickshire CV9 1DE",,https://interests-api.parliament.uk/api/v1/Interests/7327
7340,,Strategy Advisor NHS England - NHS England,2024-07-25,2024-07-25,,Employment and earnings,Kevin McKenna,5300,Strategy Advisor NHS England,,05/07/2024,True,NHS England,False,False,NHS,"NHS England, Wellington House, London SE1 8EG",,https://interests-api.parliament.uk/api/v1/Interests/7340
6068,,Lecturer - University of Bath,2024-07-25,2024-07-25,,Employment and earnings,Sarah Gibson,5239,Lecturer,,,False,University of Bath,False,False,University,"The University of Bath, Claverton Down, Bath BA2 7AY",,https://interests-api.parliament.uk/api/v1/Interests/6068
6526,,Director - Mochico,2024-07-25,2024-07-25,,Employment and earnings,Freddie van Mierlo,5296,Director,,,False,Mochico,True,True,Provides advisory services to clients,,,https://interests-api.parliament.uk/api/v1/Interests/6526
6315,,NHS consultant surgeon - James Paget University Hospital,2024-07-24,2024-07-24,,Employment and earnings,Peter Prinsley,5163,NHS consultant surgeon,,,False,James Paget University Hospital,False,False,,Great Yarmouth NR31 6LA,,https://interests-api.parliament.uk/api/v1/Interests/6315
6238,,Highland Councillor - Highland Council,2024-07-24,2024-07-24,,Employment and earnings,Mr Angus MacDonald,5362,Highland Councillor,,,False,Highland Council,False,False,,"Glenurquart Road, Inverness IV3 5NX",,https://interests-api.parliament.uk/api/v1/Interests/6238
7125,,Leader of South Gloucestershire Council - South Gloucestershire Council,2024-07-24,2024-07-24,,Employment and earnings,Claire Young,5140,Leader of South Gloucestershire Council,,17/07/2024,True,South Gloucestershire Council,False,False,,"Department for Resources and Business Change, PO Box 1953, Bristol BS37 0DE",False,https://interests-api.parliament.uk/api/v1/Interests/7125
7260,,District Councillor - Mid Devon District Council,2024-07-24,2024-07-24,,Employment and earnings,Rachel Gilmour,5252,District Councillor,,,False,Mid Devon District Council,False,False,Local Government,"Phoenix House, Phoenix Lane, Tiverton, Devon EX16 6PP",,https://interests-api.parliament.uk/api/v1/Interests/7260
7183,,Chief Executive Officer (CEO) - Elmore Community Services,2024-07-24,2024-07-24,,Employment and earnings,Tom Hayes,5210,Chief Executive Officer (CEO),,05/07/2024,True,Elmore Community Services,False,False,Mental health and domestic abuse charity,"213 Barns Road, Oxford OX4 3UT",,https://interests-api.parliament.uk/api/v1/Interests/7183
6322,,private medical practice - Peter Prinsley private medical practice,2024-07-24,2024-07-24,,Employment and earnings,Peter Prinsley,5163,private medical practice,,,False,Peter Prinsley private medical practice,False,False,,"Spire Hospital Old Watton Road, Norwich NR4 7TD",,https://interests-api.parliament.uk/api/v1/Interests/6322
7276,,Councillor - Cheshire East Council,2024-07-24,2024-07-24,,Employment and earnings,Connor Naismith,5273,Councillor,,11/07/2024,True,Cheshire East Council,False,False,Local Authority,"Westfields, Middlewich Road, Sandbach, Cheshire CW11 1HZ",,https://interests-api.parliament.uk/api/v1/Interests/7276
6867,,"Councillor (and until 17 July 2024, Council Leader) - South Ribble Borough Council",2024-07-23,2024-07-23,2024-09-02,Employment and earnings,Mr Paul Foster,5074,"Councillor (and until 17 July 2024, Council Leader)",,31/08/2024,True,South Ribble Borough Council,False,False,,"West Paddock, Leyland, Lancashire PR25 1DH",,https://interests-api.parliament.uk/api/v1/Interests/6867
7043,,County Councillor - Surrey County Council,2024-07-23,2024-07-23,,Employment and earnings,Rebecca Paul,5297,County Councillor,,,False,Surrey County Council,False,False,,"Woodhatch Place, 11 Cockshot Hill, Reigate RH2 8EF",,https://interests-api.parliament.uk/api/v1/Interests/7043
6970,,Software Development Director - MIS Active Management Systems Limited,2024-07-23,2024-07-23,,Employment and earnings,Andrew Cooper,5195,Software Development Director,,04/07/2024,True,MIS Active Management Systems Limited,False,False,Provider of software and services to the social housing sector,"Charnwood House, Gadbrook Business Centre, Northwich CW9 7UG",,https://interests-api.parliament.uk/api/v1/Interests/6970
6996,,Head of Partnerships - Yorkshire Water,2024-07-23,2024-07-23,,Employment and earnings,Lee Pitcher,5233,Head of Partnerships,,,False,Yorkshire Water,False,False,,"Western House, Western Way, Halifax Road, Bradford BD6 2SZ",,https://interests-api.parliament.uk/api/v1/Interests/6996
6997,,"Head of Campaigns, Communications and DIgital, the TUC - Trades Union Congress",2024-07-23,2024-07-23,,Employment and earnings,Antonia Bance,5048,"Head of Campaigns, Communications and DIgital, the TUC",,05/07/2024,True,Trades Union Congress,False,False,Trade union,"Congress House, Great Russell St, London WC1B 3LS",,https://interests-api.parliament.uk/api/v1/Interests/6997
6972,,Councillor - Cheshire West and Chester Council,2024-07-23,2024-07-23,,Employment and earnings,Andrew Cooper,5195,Councillor,,28/05/2024,True,Cheshire West and Chester Council,False,False,,"The Portal, Wellington Road, Ellesmere Port, CH65 0BA",,https://interests-api.parliament.uk/api/v1/Interests/6972
6775,,West Sussex County Councillor - West Sussex County Council,2024-07-22,2024-07-22,,Employment and earnings,John Milne,5329,West Sussex County Councillor,,,False,West Sussex County Council,False,False,,"County Hall, Chichester, West Sussex PO19 1RG",,https://interests-api.parliament.uk/api/v1/Interests/6775
6904,,Employment: Senior Communications Manager - Pay.UK,2024-07-22,2024-07-22,,Employment and earnings,Matthew Patrick,5162,Employment: Senior Communications Manager,,04/07/2024,True,Pay.UK,False,False,Payment Systems Operator,"2 Thomas More Square, London E1W 1YN",,https://interests-api.parliament.uk/api/v1/Interests/6904
6926,,Legal services - Bower Cotton,2024-07-22,2024-07-22,,Employment and earnings,Sir Geoffrey Cox,1508,Legal services,22/04/2024,23/05/2024,True,Bower Cotton,False,False,Solicitors,"34 Ely Place, Holborn, London EC1N 6TD",,https://interests-api.parliament.uk/api/v1/Interests/6926
6790,,Director - We Believe in Israel,2024-07-22,2024-07-22,,Employment and earnings,Luke Akehurst,5112,Director,,03/07/2024,True,We Believe in Israel,False,False,Pro-Israel campaign organisation,"First Floor, 5 Fleet Place, London EC4M 7RD",,https://interests-api.parliament.uk/api/v1/Interests/6790
6777,,District Councillor - Horsham District Council,2024-07-22,2024-07-22,,Employment and earnings,John Milne,5329,District Councillor,06/05/2019,,False,Horsham District Council,False,False,,"Park House, North Street, Horsham RH12 1RL",,https://interests-api.parliament.uk/api/v1/Interests/6777
6852,,Presenter - GB News Ltd,2024-07-22,2024-07-22,,Employment and earnings,Nigel Farage,5091,Presenter,,,False,GB News Ltd,False,False,,"Riverbank House, 2 Swan Lane, London EC4R3TT",,https://interests-api.parliament.uk/api/v1/Interests/6852
6022,,Media Planning Manager - Channel 4 Television,2024-07-22,2024-07-22,,Employment and earnings,Natasha Irons,5119,Media Planning Manager,25/02/2008,19/07/2024,True,Channel 4 Television,False,False,Television broadcaster,"124 Horseferry Road, London SW1P 2TX",,https://interests-api.parliament.uk/api/v1/Interests/6022
6919,,Legal Services - Bachubhai Munim & Co,2024-07-22,2024-07-22,,Employment and earnings,Sir Geoffrey Cox,1508,Legal Services,01/09/2016,18/07/2018,True,Bachubhai Munim & Co,False,False,Advocates & Solicitors,"312 Tulsiani Chambers, Mumbai",,https://interests-api.parliament.uk/api/v1/Interests/6919
6783,,Communications Advice (Own business) - Crimson Bridge Communications,2024-07-22,2024-07-22,,Employment and earnings,Graeme Downie,5275,Communications Advice (Own business),,19/07/2024,True,Crimson Bridge Communications,True,True,Communications Advice (Member's Own Business),,,https://interests-api.parliament.uk/api/v1/Interests/6783
6079,,Councillor - London Borough of Sutton,2024-07-22,2024-07-22,,Employment and earnings,Luke Taylor,5103,Councillor,,,False,London Borough of Sutton,False,False,Local Authority,"St Nicholas Way, Sutton SM1 1EA",,https://interests-api.parliament.uk/api/v1/Interests/6079
6832,,Solicitor - Thompsons Solicitors LLP,2024-07-22,2024-07-22,,Employment and earnings,Warinder Juss,5230,Solicitor,,,False,Thompsons Solicitors LLP,False,False,,"Congress House, Great Russell Street, London WC1B 3LW",,https://interests-api.parliament.uk/api/v1/Interests/6832
6789,,Secretary - Labour First Ltd,2024-07-22,2024-07-22,,Employment and earnings,Luke Akehurst,5112,Secretary,,03/07/2024,True,Labour First Ltd,True,True,Political organisation within the Labour Party,,,https://interests-api.parliament.uk/api/v1/Interests/6789
6771,,District Councillor - Forest of Dean District Council,2024-07-19,2024-07-19,,Employment and earnings,Matt Bishop,5323,District Councillor,,,False,Forest of Dean District Council,False,False,,"High Street, Coleford GL16 8HG",,https://interests-api.parliament.uk/api/v1/Interests/6771
6115,,Advisor - Local Government Association,2024-07-18,2024-07-19,,Employment and earnings,Shaun Davies,5041,Advisor,05/07/2024,31/07/2024,True,Local Government Association,False,False,,"Smith Square, London SW1P 3HZ",,https://interests-api.parliament.uk/api/v1/Interests/6115
6768,,Head of Labour Link - UNISON,2024-07-19,2024-07-19,,Employment and earnings,Mark Ferguson,5031,Head of Labour Link,01/01/2016,05/07/2024,True,UNISON,False,False,Trade Union,"130 Euston Road, London NW1 2AY",,https://interests-api.parliament.uk/api/v1/Interests/6768
6686,,Councillor - Derby City Council,2024-07-19,2024-07-19,,Employment and earnings,John Whitby,5342,Councillor,,,False,Derby City Council,False,False,,"Corporation Street, Derby DE1 2FS",,https://interests-api.parliament.uk/api/v1/Interests/6686
6700,,Strategy and Exit Planning Executive - British International Investment plc,2024-07-19,2024-07-19,,Employment and earnings,Noah Law,5302,Strategy and Exit Planning Executive,,09/07/2024,True,British International Investment plc,False,False,,"123 Victoria Street, London, SW1E 6DE",,https://interests-api.parliament.uk/api/v1/Interests/6700
6733,,Director - Ashley Fox Consulting Ltd,2024-07-19,2024-07-19,,Employment and earnings,Sir Ashley Fox,5101,Director,,05/07/2024,True,Ashley Fox Consulting Ltd,True,True,,,,https://interests-api.parliament.uk/api/v1/Interests/6733
6753,,Councillor - Fife Council,2024-07-19,2024-07-19,,Employment and earnings,Graeme Downie,5275,Councillor,,21/07/2024,True,Fife Council,False,False,Fife Council (Local Government),"Fife House, North Street Glenrothes KY7 5LT",,https://interests-api.parliament.uk/api/v1/Interests/6753
6249,,District Councillor - North Herts District Council,2024-07-18,2024-07-18,2024-09-30,Employment and earnings,Chris Hinchliff,5244,District Councillor,,02/09/2024,True,North Herts District Council,False,False,,"North Herts Council, Gernon Road, Letchworth Garden City SG6 3JF",,https://interests-api.parliament.uk/api/v1/Interests/6249
6318,,Writing a book - RCW Literary Agency,2024-07-16,2024-07-18,,Employment and earnings,Yuan Yang,5267,Writing a book,11/07/2024,,False,RCW Literary Agency,False,False,Literary agency,"20 Powis Mews, London W11 1JN",,https://interests-api.parliament.uk/api/v1/Interests/6318
6656,,Regional Secretary - Trades Union Congress,2024-07-18,2024-07-18,,Employment and earnings,Lee Barron,5315,Regional Secretary,,05/07/2024,True,Trades Union Congress,False,False,,"TUC, Great Russell Street, London WC1B 3LS",,https://interests-api.parliament.uk/api/v1/Interests/6656
6107,,"Councillor, and until 17 July 2024, Council Leader - Telford and Wrekin Council",2024-07-18,2024-07-18,2024-08-30,Employment and earnings,Shaun Davies,5041,"Councillor, and until 17 July 2024, Council Leader",,,False,Telford and Wrekin Council,False,False,Local Government,"Telford and Wrekin Council,  Southwater 1, Telford TF34JG",,https://interests-api.parliament.uk/api/v1/Interests/6107
6653,,Non Executive Director - Quidnet REIT Ltd,2024-07-18,2024-07-18,,Employment and earnings,Richard Tice,5161,Non Executive Director,,,False,Quidnet REIT Ltd,False,True,Property Investment,24 Berkeley Square,,https://interests-api.parliament.uk/api/v1/Interests/6653
6670,,Councillor - Dudley Metropolitan Borough Council,2024-07-18,2024-07-18,,Employment and earnings,Cat Eccles,5293,Councillor,,,False,Dudley Metropolitan Borough Council,False,False,,"Council House, 1 Priory Road, Dudley DY1 1HJ",,https://interests-api.parliament.uk/api/v1/Interests/6670
6240,,Physiotherapist - Dudley Group NHS Foundation Trust,2024-07-15,2024-07-17,,Employment and earnings,Sonia Kumar,5274,Physiotherapist,,,False,Dudley Group NHS Foundation Trust,False,False,,"Russells Hall Hospital, Pensnett Road, Dudley DY1 2HQ",,https://interests-api.parliament.uk/api/v1/Interests/6240
6525,,Managing Director - TheCityUK,2024-07-17,2024-07-17,,Employment and earnings,Emma Reynolds,4077,Managing Director,,23/05/2024,True,TheCityUK,False,False,Industry body,"Fitzwilliam House, 10 St Mary Axe, London EC3A 8BF",,https://interests-api.parliament.uk/api/v1/Interests/6525
6545,,Doctor - NHS,2024-07-17,2024-07-17,,Employment and earnings,Dr Simon Opher,5030,Doctor,,09/08/2024,True,NHS,False,False,,"May Lane Surgery, Dursley, Glos GL11 4JN",,https://interests-api.parliament.uk/api/v1/Interests/6545
5956,,Giving a speech - Tyndallwoods Solicitors,2024-07-17,2024-07-17,,Employment and earnings,Jess Phillips,4370,Giving a speech,,,False,Tyndallwoods Solicitors,False,False,,"29 Woodbourne Road, Edgbaston, Birmingham B17 8BY",False,https://interests-api.parliament.uk/api/v1/Interests/5956
6253,,Councillor - Hertfordshire County Council,2024-07-15,2024-07-17,,Employment and earnings,Lewis Cocking,5050,Councillor,,,False,Hertfordshire County Council,False,False,,"County Hall, Pegs Lane, Hertford SG13 8DQ",,https://interests-api.parliament.uk/api/v1/Interests/6253
6053,,Councillor - Birmingham City Council,2024-07-10,2024-07-17,,Employment and earnings,Ayoub Khan,5357,Councillor,,,False,Birmingham City Council,False,False,,"Council House, Victoria Square, Birmingham B1 1BB",,https://interests-api.parliament.uk/api/v1/Interests/6053
6078,,Managing Consultant - Ricondo,2024-07-11,2024-07-17,,Employment and earnings,Luke Taylor,5103,Managing Consultant,,,False,Ricondo,False,False,Aviation Consulting,"1 Lyric Square, London W6 0NB",,https://interests-api.parliament.uk/api/v1/Interests/6078
6141,,Neighbourhood Housing Officer - Cottsway Housing,2024-07-16,2024-07-16,,Employment and earnings,Sean Woodcock,5328,Neighbourhood Housing Officer,,05/07/2024,True,Cottsway Housing,False,False,Housing Association (third sector),"Cottsway House, Heynes Place, Avenue Two, Station Lane, Witney, Oxon OX28 4YG",,https://interests-api.parliament.uk/api/v1/Interests/6141
6476,,Councilor - Somerset Council,2024-07-16,2024-07-16,,Employment and earnings,Adam Dance,5191,Councilor,,,False,Somerset Council,False,False,,"County Hall, The Crescent, Taunton TA1 4DY",,https://interests-api.parliament.uk/api/v1/Interests/6476
6352,,Councillor - Surrey County Council,2024-07-16,2024-07-16,,Employment and earnings,Mr Will Forster,5322,Councillor,,,False,Surrey County Council,False,False,,"11 Cockshot Hill, Woodhatch, Reigate RH2 8EF",,https://interests-api.parliament.uk/api/v1/Interests/6352
6457,,Campaign Manager - Liberal Democrats,2024-07-16,2024-07-16,,Employment and earnings,Mr Will Forster,5322,Campaign Manager,,17/07/2024,True,Liberal Democrats,False,False,,"1 Vincent Square, London SW1P 2PN",,https://interests-api.parliament.uk/api/v1/Interests/6457
6486,,County Councillor - Lancashire County Councillor,2024-07-16,2024-07-16,,Employment and earnings,Lizzi Collinge,5225,County Councillor,,,False,Lancashire County Councillor,False,False,,"PO Box 78, County Hall, Fishergate, Preston, Lancashire PR1 8XJ",,https://interests-api.parliament.uk/api/v1/Interests/6486
6478,,Self-employed landscaper - Myself,2024-07-16,2024-07-16,,Employment and earnings,Adam Dance,5191,Self-employed landscaper,,04/07/2024,True,Myself,True,False,,,,https://interests-api.parliament.uk/api/v1/Interests/6478
6354,,Local Councillor - RBWM - Royal Borough of Windsor & Maidenhead,2024-07-16,2024-07-16,,Employment and earnings,Mr Joshua Reynolds,5343,Local Councillor - RBWM,,,False,Royal Borough of Windsor & Maidenhead,False,False,Local Council,"Town Hall, St Ives Road, Maidenhead SL6 1RF",,https://interests-api.parliament.uk/api/v1/Interests/6354
6003,,Councillor - London borough of Camden,2024-07-16,2024-07-16,,Employment and earnings,Danny Beales,5339,Councillor,,,False,London borough of Camden,False,False,,"Camden Town Hall, Judd street, London WC1H 9JE",,https://interests-api.parliament.uk/api/v1/Interests/6003
6051,,NAHT MAT Engagement Officer - National Association Head Teachers,2024-07-10,2024-07-16,,Employment and earnings,Amanda Martin,5294,NAHT MAT Engagement Officer,,04/07/2024,True,National Association Head Teachers,False,False,Education Trade Union,"NAHT HQ Millbank Tower, London SW1P 4QP",,https://interests-api.parliament.uk/api/v1/Interests/6051
6394,,"Senior Manager, Fraud and Compliance - Remote Technology Services Ltd",2024-07-16,2024-07-16,,Employment and earnings,Mr Luke Charters,5199,"Senior Manager, Fraud and Compliance",,08/07/2024,True,Remote Technology Services Ltd,False,False,Financial Services,"5 New Street Square, London EC4A 3TW",,https://interests-api.parliament.uk/api/v1/Interests/6394
6454,,Councillor - Woking Borough Council,2024-07-16,2024-07-16,,Employment and earnings,Mr Will Forster,5322,Councillor,,,False,Woking Borough Council,False,False,,"Civic Offices, Gloucester Square, Woking GU21 6YL",,https://interests-api.parliament.uk/api/v1/Interests/6454
6301,,County Councillor - Leicestershire County Council,2024-07-15,2024-07-15,,Employment and earnings,Mr Peter Bedford,5330,County Councillor,,01/05/2025,True,Leicestershire County Council,False,False,Local Authority,"Leicestershire County Council, County Hall, Glenfield, Leicester LE3 8RA",,https://interests-api.parliament.uk/api/v1/Interests/6301
6308,,Partner in retail fashion business - Pure,2024-07-15,2024-07-15,,Employment and earnings,Michelle Scrogham,5049,Partner in retail fashion business,,,False,Pure,True,True,Retail fashion,,,https://interests-api.parliament.uk/api/v1/Interests/6308
6268,,Hertfordshire Deputy Police and Crime Commissioner - Hertfordshire Police and Crime Commissioner,2024-07-15,2024-07-15,,Employment and earnings,Lewis Cocking,5050,Hertfordshire Deputy Police and Crime Commissioner,,05/07/2024,True,Hertfordshire Police and Crime Commissioner,False,False,,"Harpenden Police Station, 13 Vaughan Road Harpenden, Hertfordshire, AL5 4GZ",,https://interests-api.parliament.uk/api/v1/Interests/6268
5988,,Barrister - Doughty Street Chambers,2024-07-10,2024-07-12,,Employment and earnings,Tony Vaughan,5067,Barrister,,,False,Doughty Street Chambers,False,False,Legal services,"54 Doughty Street, London WC1N 2LS",,https://interests-api.parliament.uk/api/v1/Interests/5988
6108,,Public affairs - CIPD,2024-07-11,2024-07-11,,Employment and earnings,Peter Lamb,5345,Public affairs,,05/07/2024,True,CIPD,False,False,Chartered body for the Human Resources profession,"151 The Broadway, London, SW19 1JQ",,https://interests-api.parliament.uk/api/v1/Interests/6108
6111,,Government - Crawley Borough Council,2024-07-11,2024-07-11,,Employment and earnings,Peter Lamb,5345,Government,,,False,Crawley Borough Council,False,False,,"Town Hall, The Boulevard, Crawley RH10 1UZ",,https://interests-api.parliament.uk/api/v1/Interests/6111
6116,,Director - DBS Financial Solutions Ltd,2024-07-11,2024-07-11,,Employment and earnings,David Burton-Sampson,5106,Director,,30/06/2024,True,DBS Financial Solutions Ltd,True,True,Mortgage and Insurance Brokerage,,,https://interests-api.parliament.uk/api/v1/Interests/6116
6127,,Councillor - BCP Council,2024-07-11,2024-07-11,,Employment and earnings,Vikki Slade,5327,Councillor,05/07/2024,,False,BCP Council,False,False,Local Authority,"Civic Centre, Bourne Avenue, Bournemouth BH2 6DY",,https://interests-api.parliament.uk/api/v1/Interests/6127
6077,,Solicitor - Forsters LLP,2024-07-11,2024-07-11,,Employment and earnings,Sarah Bool,5355,Solicitor,,05/07/2024,True,Forsters LLP,False,False,Law Firm,"22 Baker Street, London W1U 3BW",,https://interests-api.parliament.uk/api/v1/Interests/6077
6087,,Member of the Appeals Committee for the Human Fertilisation and Embryology Authority - Human Fertilisation and Embryology Authority,2024-07-11,2024-07-11,,Employment and earnings,Dr Neil Shastri-Hurst,5197,Member of the Appeals Committee for the Human Fertilisation and Embryology Authority,,,False,Human Fertilisation and Embryology Authority,False,False,,"2nd Floor, 2 Redman Place, London E20 1JQ",,https://interests-api.parliament.uk/api/v1/Interests/6087
6069,,Writing an essay for publication in a compendium - Axel and Margaret Ax:son Johnson Foundation,2024-07-10,2024-07-10,,Employment and earnings,Claire Coutinho,4806,Writing an essay for publication in a compendium,,10/05/2024,True,Axel and Margaret Ax:son Johnson Foundation,False,False,Charitable and scholarly foundation,"Stureplan 3, SE-103 75 Stockholm, Sweden",False,https://interests-api.parliament.uk/api/v1/Interests/6069
6052,,"Director & Employee, Barrister - Chambers of Ayoub Khan Ltd",2024-07-10,2024-07-10,,Employment and earnings,Ayoub Khan,5357,"Director & Employee, Barrister",04/07/2024,,False,Chambers of Ayoub Khan Ltd,True,True,Barrister,,,https://interests-api.parliament.uk/api/v1/Interests/6052
6031,,Barrister - No5 Chambers,2024-07-10,2024-07-10,,Employment and earnings,Dr Neil Shastri-Hurst,5197,Barrister,,,False,No5 Chambers,False,False,,"103 Colmore Row, Birmingham B3 3AG",,https://interests-api.parliament.uk/api/v1/Interests/6031
3871,,Writing and adapting a book - United Agents,,2024-07-08,2024-07-08,Employment and earnings,Chris Bryant,1446,Writing and adapting a book,,,False,United Agents,False,False,,"12-26 Lexington Street, London W1F 0LE",,https://interests-api.parliament.uk/api/v1/Interests/3871
5222,,Writing article - Guardian News & Media Ltd,,2024-06-03,,Employment and earnings,Ms Diane Abbott,172,Writing article,,,False,Guardian News & Media Ltd,False,False,publication,"Kings Place, 90 York Way, London N1P 2AP",,https://interests-api.parliament.uk/api/v1/Interests/5222
5770,,Speaking Engagements - XTX Markets,,2024-05-17,,Employment and earnings,Catherine McKinnell,4125,Speaking Engagements,,,False,XTX Markets,False,False,,"R7, 14-18 Handyside Street, London N1C 4DN",,https://interests-api.parliament.uk/api/v1/Interests/5770
5774,,Appearances on ITV's This Morning show - ITV PLC,,2024-05-16,,Employment and earnings,Dr Rosena Allin-Khan,4573,Appearances on ITV's This Morning show,,,False,ITV PLC,False,False,,"ITV White City, 201 Wood Lane, London W12 7RU",,https://interests-api.parliament.uk/api/v1/Interests/5774
5606,,Interview Fee - Faber and Faber,,2024-05-14,,Employment and earnings,Bell Ribeiro-Addy,4764,Interview Fee,,,False,Faber and Faber,False,False,Independent Publishing House,"The Bindery, 51 Hatton Garden, London EC1N 8HN",False,https://interests-api.parliament.uk/api/v1/Interests/5606
5727,,Legal services - Bortoft Bell Solicitors,,2024-05-13,,Employment and earnings,Sir Geoffrey Cox,1508,Legal services,,,False,Bortoft Bell Solicitors,False,False,,"2 John Street, London WC1N 2ES",,https://interests-api.parliament.uk/api/v1/Interests/5727
5729,,Legal services - CGS Solicitors,,2024-05-13,,Employment and earnings,Sir Geoffrey Cox,1508,Legal services,,,False,CGS Solicitors,False,False,,"4th Floor, 1 Minster Court, Mincing Lane, London EC3R 7AA",,https://interests-api.parliament.uk/api/v1/Interests/5729
5638,,Speaker - Chartwell Speakers,2024-05-07,2024-05-09,,Employment and earnings,George Freeman,4020,Speaker,22/04/2024,,False,Chartwell Speakers,False,False,speaker bureau and literary agency,"WeWork, Colonnade Walk, 123 Buckingham Palace Road, London SW1W 9SH",True,https://interests-api.parliament.uk/api/v1/Interests/5638
5421,,Chair of Science and Technology Advisory Board - Eastern Powerhouse,,2024-04-24,,Employment and earnings,George Freeman,4020,Chair of Science and Technology Advisory Board,18/03/2024,,False,Eastern Powerhouse,False,False,,"42 Tavistock Street, London WC2E 7PB",True,https://interests-api.parliament.uk/api/v1/Interests/5421
5388,,Speaking Engagement - WA Communications,,2024-04-23,,Employment and earnings,Simon Lightwood,4943,Speaking Engagement,,,False,WA Communications,False,False,,"6th Floor, Artillery House, Artillery Row, London SW1P 1RT",,https://interests-api.parliament.uk/api/v1/Interests/5388
5320,,Royalties for a book - David Luxton,,2024-04-19,,Employment and earnings,Chris Evans,4040,Royalties for a book,,,False,David Luxton,False,False,Literary Agent,"First Floor, Jebsen House, 53-61 High Street, Ruislip, Middlesex, England, HA4 7BD",,https://interests-api.parliament.uk/api/v1/Interests/5320
4482,,Library copyright fees - Public Lending Right,,2024-04-18,,Employment and earnings,Jess Phillips,4370,Library copyright fees,,,False,Public Lending Right,False,False,,"British Library, Boston Spa, Wetherby LS23 7BQ",,https://interests-api.parliament.uk/api/v1/Interests/4482
5298,,Writing one article - Daily Express,,2024-04-15,,Employment and earnings,Lee Anderson,4743,Writing one article,,,False,Daily Express,False,False,,"One Canada Square, Canary Wharf, London E14 5AP",,https://interests-api.parliament.uk/api/v1/Interests/5298
