ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,VisitLocations_Country_1,VisitLocations_Destination_1,Purpose,StartDate,EndDate,Appg,Donors_Name_1,Donors_IsPrivateIndividual_1,Donors_PublicAddress_1,Donors_PaymentType_1,Donors_PaymentDescription_1,Donors_Value_1,Donors_IsSoleBeneficiary_1,Link,Donors_Name_2,Donors_IsPrivateIndividual_2,Donors_PublicAddress_2,Donors_PaymentType_2,Donors_PaymentDescription_2,Donors_Value_2,Donors_IsSoleBeneficiary_2,VisitLocations_Country_2,VisitLocations_Destination_2,Donors_Name_3,Donors_IsPrivateIndividual_3,Donors_PublicAddress_3,Donors_PaymentType_3,Donors_PaymentDescription_3,Donors_Value_3,Donors_IsSoleBeneficiary_3,Donors_Name_4,Donors_IsPrivateIndividual_4,Donors_PublicAddress_4,Donors_PaymentType_4,Donors_PaymentDescription_4,Donors_Value_4,Donors_IsSoleBeneficiary_4,Donors_Name_5,Donors_IsPrivateIndividual_5,Donors_PublicAddress_5,Donors_PaymentType_5,Donors_PaymentDescription_5,Donors_Value_5,Donors_IsSoleBeneficiary_5,VisitLocations_Country_3,VisitLocations_Destination_3
14823,International visit to United States between 15 March 2026 and 19 March 2026,,2026-03-23,2026-03-23,,Visits outside the UK,5153,Mr Cathal Mallaghan,United States,New York,Attendance at the New York Mayor’s St. Patrick’s Day Breakfast on 17 March and making a speech at the James Connolly Labour Coalition Breakfast. This coincided with a private trip which was paid for by myself.,2026-03-15,2026-03-19,,Friends of Sinn Féin USA,False,"1212, Floor 5
Avenue of the Americas
New York",In kind,accommodation for me and my spouse,370.86,False,https://interests-api.parliament.uk/api/v1/Interests/14823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14821,International visit to United States between 24 February 2026 and 28 February 2026,,2026-03-23,2026-03-23,,Visits outside the UK,4108,Sir Gavin Williamson,United States,Washington,To speak at the Hudson Institute,2026-02-24,2026-02-28,,Somaliland Mission,False,"43-45 E Smithfield, London E1W 1AP",Monetary,for flights,1400.00,True,https://interests-api.parliament.uk/api/v1/Interests/14821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14730,International visit to United States between 22 February 2026 and 27 February 2026,,2026-03-20,2026-03-20,,Visits outside the UK,4066,Priti Patel,United States,Washington DC,"In my capacity as Shadow Secretary of State for Foreign, Commonwealth and Development Affairs, this was a visit to strengthen transatlantic relations and to discuss UK-US foreign policy priorities, challenges and opportunities with Members of Congress and policymakers.",2026-02-22,2026-02-27,,Coalition for Global Prosperity,False,"1 Horse Guards Avenue, London, SW1A 2HU",In kind,"Local transport (£1,694.12) and food/miscellaneous (£1,065) provided to me and CCHQ staff accompanying me; and flights (£2,052.90) for one member of CCHQ staff accompanying me",4837.02,False,https://interests-api.parliament.uk/api/v1/Interests/14730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14809,International visit to Moldova between 19 February 2026 and 25 February 2026,,2026-03-20,2026-03-20,,Visits outside the UK,40,Sir Bernard Jenkin,Moldova,Chisinau,"Visit for briefings and meetings in Moldova, Odessa and Kiev, and to attend fourth anniversary event to commemorate the 2022 full scale invasion of Ukraine by Russia, with President Zelenskyy and other heads of state.",2026-02-19,2026-02-25,,UK Friends of Ukraine,False,"62 Lots Road, London SW10 0QD",In kind,Meals and bus transport,398.00,True,https://interests-api.parliament.uk/api/v1/Interests/14809,,,,,,,,Ukraine,"Odessa, Kiev",,,,,,,,,,,,,,,,,,,,,,,
14789,International visit to Ukraine between 20 February 2026 and 25 February 2026,,2026-03-18,2026-03-19,,Visits outside the UK,4813,Mr Richard Holden,Ukraine,"Odessa, Kyiv, Chernobyl",Gain a greater understanding of the continuing impact of Russia's illegal invasion of Ukraine and the continuing war.,2026-02-20,2026-02-25,,UK Friends of Ukraine,False,"62 Lots Road, London SW10 0QD",In kind,"Coach travel from Moldova to Ukraine and within Ukraine (£223.94), Chernobyl Visit (£46.15), meals and sundry items (£88.83)",350.72,True,https://interests-api.parliament.uk/api/v1/Interests/14789,,,,,,,,Moldova,,,,,,,,,,,,,,,,,,,,,,,,
14794,International visit to Ukraine between 19 February 2026 and 25 February 2026,,2026-03-19,2026-03-19,,Visits outside the UK,5032,Tom Gordon,Ukraine,,"Parliamentary delegation to attend 4th anniversary of the full scale invasion, and build relationship with Ukrainian allies.",2026-02-19,2026-02-25,,UK Friends of Ukraine,False,"62 Lots Road, London SW10 0QD",In kind,Internal transport including excursions (£270.09) and meals (£127.92),398.01,True,https://interests-api.parliament.uk/api/v1/Interests/14794,,,,,,,,Moldova,,,,,,,,,,,,,,,,,,,,,,,,
14747,International visit to Ukraine between 19 February 2026 and 25 February 2026,,2026-03-18,2026-03-18,,Visits outside the UK,1444,Mr Mark Francois,Ukraine,,"Show support and solidarity with the people of Ukraine and meet with officials, including attending the Commemoration Ceremony of the 4th Anniversary of Russia's full scale invasion of Ukraine, in Kyiv, on 24th February 2026.",2026-02-19,2026-02-25,,UK Friends of Ukraine,False,"62 Lots Road, London SW10 0QD",In kind,Food (£127.92) and transport (£270.08),398.00,True,https://interests-api.parliament.uk/api/v1/Interests/14747,,,,,,,,Moldova,,,,,,,,,,,,,,,,,,,,,,,,
14749,International visit to Israel between 15 February 2026 and 19 February 2026,,2026-03-16,2026-03-16,,Visits outside the UK,5346,Calum Miller,Israel,,"Fact-finding visit to Israel and Ramallah. Meeting with Israeli and Palestinian co-existence campaigners, politicians, academics and diplomats.",2026-02-15,2026-02-19,,ELNET UK/ iberal Democrat Friends of Israel,False,"4th Floor, 6 Princes Street, Londo, W1B 2LG",Monetary,"Flights (£936), accommodation (£915), food (£446)",2297.00,True,https://interests-api.parliament.uk/api/v1/Interests/14749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14760,International visit to United States between 18 January 2026 and 20 January 2026,,2026-03-16,2026-03-16,,Visits outside the UK,4822,Feryal Clark,United States,Florida,to speak at a conference about the future of AI in the UK,2026-01-18,2026-01-20,,Green Catalysis Ltd,False,"128 City Road, London EC1V 2NX",In kind,"Flights (£1,500), accommodation (£482.51)",1982.51,True,https://interests-api.parliament.uk/api/v1/Interests/14760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14744,International visit to United States between 06 March 2026 and 08 March 2026,,2026-03-12,2026-03-13,,Visits outside the UK,5091,Nigel Farage,United States,Palm Beach,Speaking engagement,2026-03-06,2026-03-08,,Club for Growth,False,"2001 L St NW St 600, Washington DC",In kind,"Flights (£8126.02), room for two nights (1340.44)",9466.46,True,https://interests-api.parliament.uk/api/v1/Interests/14744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14750,International visit to Ukraine between 19 February 2026 and 25 February 2026,,2026-03-13,2026-03-13,,Visits outside the UK,5252,Rachel Gilmour,Ukraine,"Kyiv, Odessa, Pripyat, Chisinau (Moldova)","Attend the Yalta European Strategy Conference, fostering good relations between UK and Ukraine MPs.",2026-02-19,2026-02-25,APPG on Ukraine,UK Friends of Ukraine,False,"62 Lots Road, London SW10 0DQ",In kind,"Meals and hospitality (£127.81), excursion (£46.15) and rail transfers (£224.03)",398.00,True,https://interests-api.parliament.uk/api/v1/Interests/14750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14708,International visit to Germany between 12 February 2026 and 15 February 2026,,2026-03-11,2026-03-12,,Visits outside the UK,4066,Priti Patel,Germany,Munich,"Attendance at the Munich Security Conference in my capacity as 
Shadow Secretary of State for Foreign, Commonwealth and Development Affairs, to attend and take part in meetings and discussions. (A CCHQ political adviser accompanied me on this trip.)",2026-02-12,2026-02-15,,Munich Security Conference,False,"Karolinenplatz 3, 80333 München, Germany",In kind,"Complimentary airport transfer service (between the airport, hotel, and return) for me and a Conservative Party adviser on 12 and 15 February 2026 (value has been estimated)",420.00,False,https://interests-api.parliament.uk/api/v1/Interests/14708,Warsaw Security Forum,False,"6 Oleandrów, 00-629 Warsaw, Poland",In kind,"Dinner provided at a dinner and discussion, held at the Munich Security Conference on 14 February 2026",269.00,True,,,International Democracy Union,False,IDU Franz Josef Strauß Haus Mies-van-der-Rohe-Str. 1 80807 Munich Germany,In kind,"Refreshments provided to myself and a CCHQ adviser at a dinner and discussion, held at the Munich Security Conference on 13 February 2026",120.00,False,,,,,,,,,,,,,,,,
14739,International visit to Ukraine between 19 February 2026 and 25 February 2026,,2026-03-12,2026-03-12,,Visits outside the UK,4368,Neil Coyle,Ukraine,,To commemorate the 4th anniversary of Russia's full-scale invasion of Ukraine and attend the YES Conference.,2026-02-19,2026-02-25,,UK Friends of Ukraine,False,"62 Lots Road, London, United Kingdom, SW10 0DQ",In kind,"Costs of meals, services, transfers and visit to Chernobyl",398.00,False,https://interests-api.parliament.uk/api/v1/Interests/14739,,,,,,,,Moldova,,,,,,,,,,,,,,,,,,,,,,,,
14737,International visit to Ukraine between 20 February 2026 and 25 February 2026,,2026-03-11,2026-03-12,,Visits outside the UK,1541,Dame Nia Griffith,Ukraine,"Odesa, Kyiv","To attend the Yalta European Strategy conference, meet the Speaker and MPs from the Ukrainian Parliament and have meetings with representatives of businesses, civic organisations and public bodies.",2026-02-20,2026-02-25,Ukraine,Name of donor: UK Friends of Ukraine Ltd,False,"81 High Street, Cosham, Portsmouth PO6 3BL",Monetary,"Coach transfers (£223.94), meals (£88.84), visit to Chernobyl, including minibus and meal (£46.15).",358.93,True,https://interests-api.parliament.uk/api/v1/Interests/14737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14738,International visit to Cayman Islands between 13 February 2026 and 17 February 2026,,2026-03-12,2026-03-12,,Visits outside the UK,5326,Edward Morello,Cayman Islands,,"Fact finding visit to UK Overseas Territory, exploring natural disaster responsiveness and preparedness, financial regulation, environmental management, and governance.",2026-02-13,2026-02-17,,HM Government of Cayman Islands,False,"133 Elgin Avenue, George Town, Grand Cayman KY1-9000, Cayman Islands",In kind,"Flights (£2905.60), accommodation (£1919.63), transfers (£206.00), subsistence (£577.83), commemorative item (£64.34)",5673.40,True,https://interests-api.parliament.uk/api/v1/Interests/14738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14725,International visit to Ukraine between 19 February 2026 and 25 February 2026,,2026-03-11,2026-03-11,,Visits outside the UK,1482,Graham Stuart,Ukraine,,To attend the 4th anniversary ceremony of the war with Russia,2026-02-19,2026-02-25,,UK Friends of Ukraine,False,"62 Lots Road, London SW10 0QD",In kind,Internal transfers and meals etc,398.00,True,https://interests-api.parliament.uk/api/v1/Interests/14725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14716,International visit to Maldives between 19 February 2026 and 22 February 2026,,2026-03-09,2026-03-09,2026-03-11,Visits outside the UK,5091,Nigel Farage,Maldives,,Humanitarian aid mission,2026-02-19,2026-02-22,,Christopher Harborne,True,,In kind,"Seat on return flight (25,000)",25000.00,True,https://interests-api.parliament.uk/api/v1/Interests/14716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14695,International visit to Cayman Islands between 13 February 2026 and 17 February 2026,,2026-03-06,2026-03-09,,Visits outside the UK,5288,Dr Al Pinkerton,Cayman Islands,,"Fact finding visit to UK Overseas Territory, exploring natural disaster responsiveness and preparedness, financial regulation, environmental management, and governance.",2026-02-13,2026-02-17,,HM Government of Cayman Islands,False,"133 Elgin Avenue,
George Town,
Grand Cayman KY1-9000,
Cayman Islands",In kind,"Flights (£2906.60), accommodation (£1919.63), transfers (£199.50), subsistence (£653.20), commemorative item (£64.34)",5742.27,True,https://interests-api.parliament.uk/api/v1/Interests/14695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14662,International visit to Turkey between 15 February 2026 and 17 February 2026,,2026-03-06,2026-03-09,,Visits outside the UK,4671,Afzal Khan,Turkey,,To deliver a lecture at Necmettin Erbakan University,2026-02-15,2026-02-17,,Uğur Ibrahim Altay Mayor of Konya Metropolitan Municipality​​,False,"Konya Büyükşehir Belediyesi, Ayanbey, Konya Eğitim ve Araştırma Hst. Acil Servisi, 42090 Meram/Konya, Turkiye",In kind,"Flights (£856.27), accommodation (£203.82), subsistence (£101) and internal travel (£40)",1201.09,True,https://interests-api.parliament.uk/api/v1/Interests/14662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14698,International visit to Ukraine between 20 February 2026 and 25 February 2026,,2026-03-09,2026-03-09,,Visits outside the UK,5197,Dr Neil Shastri-Hurst,Ukraine,,"Parliamentary delegation to attend the Yalta European Strategy (YES) Conference, commemorate the 4th anniversary of the full scale Russian invasion, and build relationships with Ukrainian allies",2026-02-20,2026-02-25,,UK Friends of Ukraine,False,"81 High Street, Cosham, Portsmouth PO6 3BL",In kind,"YES Conference Pass, internal travel, and meals",350.72,True,https://interests-api.parliament.uk/api/v1/Interests/14698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14674,International visit to Zimbabwe between 21 February 2026 and 25 February 2026,,2026-03-04,2026-03-06,,Visits outside the UK,1211,Sir Andrew Mitchell,Zimbabwe,Harare,"High-level meetings with Government of Zimbabwe representatives and health system stakeholders, site visit to project funded through the UK-Zimbabwe Health Partnership Pilot at Sally Mugabe Hospital, and attendance at UK-Zimbabwe Health Partnership Pilot celebration event hosted by the British Ambassador to Zimbabwe.",2026-02-21,2026-02-25,,Global Health Partnerships (formerly THET),False,"86 - 90 Paul Street, London EC2A 4NE",In kind,"Flights (£2,652.78), accommodation (£870.00), local transport (£730.00) and estimated value of meals and hospitality (£260.00), for myself and an International Development Advisor",4512.78,False,https://interests-api.parliament.uk/api/v1/Interests/14674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14682,International visit to Iraq between 15 February 2026 and 20 February 2026,,2026-03-05,2026-03-05,,Visits outside the UK,4131,Jim Shannon,Iraq,Erbil,"Part of a delegation to Iraq to look at the state of FoRB in Kurdistan, from the perspective of churches that are registered there.  We met the Prime minister and Minister of Foreign affairs who is responsible for FoRB.  We also looked at the economy and how faiths are looked after as refugees within Kurdistan.",2026-02-15,2026-02-20,Freedom of Religion or Belief,"THE FORB FOUNDATION, Matthew Jones, Secretariat to APPG FoRB",False,"5 Thornbury Close, Merthyr Tydfil, CF48 1HP",In kind,"Accommodation including some meals (£320), flights (£305.53) and other food (£222.21)",847.74,False,https://interests-api.parliament.uk/api/v1/Interests/14682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14684,International visit to United States between 29 January 2026 and 22 February 2026,,2026-03-05,2026-03-05,,Visits outside the UK,4366,Sir James Cleverly,United States,Los Angeles and Sacremento,"I visited Los Angeles and Sacramento accompanied by Lady Cleverly, as the guests of The Schwarzenegger Institute for State and Global Policy. I was invited as a fellow and guest lecturer and to meet with the British and American Business Council, as well as notable figures and politicians in the Housing, Building, Regulation and Political sphere.",2026-01-29,2026-02-22,,USC Schwarzenegger Institute for State and Global Policy,False,"USC Pol Price School of Public Policy, University of Southern, California, 35511 Trousdale Pkwy, Los Ángeles CA 90089",In kind,"Flights LHR-LAX-LHR (£16,044.36), car rental (£806.91), hotel LA 3 nights (£988.32), car service from LAX (£343.83), USC apartment (£3743.36), Uber to LAX (£106.93), Flight LAX-SMF-LAX (£1364.08) and hotel in Sacramento (£461.10)",23858.89,False,https://interests-api.parliament.uk/api/v1/Interests/14684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14660,International visit to Albania between 13 February 2026 and 18 February 2026,,2026-03-03,2026-03-04,,Visits outside the UK,5074,Mr Paul Foster,Albania,,Mentoring new Albanian MP's on behalf of the Westminster Foundation for Democracy and then joining the cross party APPG delegation meeting members of the Kosovan Government for their Independence Day parade and celebrations.,2026-02-13,2026-02-18,Kosovo & Albania,Westminster Foundation for Democracy,False,"Artillery House, 11-19 Artillery Row, London SW1P 1RT",In kind,"Flights (£256.91), hotel (£108.04)",364.95,True,https://interests-api.parliament.uk/api/v1/Interests/14660,IPSA,False,"House of Commons, London SW1A 0AA",In kind,"Hotel (£221.13), train from airport (£16.05)",237.18,True,Kosovo,,,,,,,,,,,,,,,,,,,,,,,,
14663,International visit to Pakistan between 23 January 2026 and 02 February 2026,,2026-03-03,2026-03-04,,Visits outside the UK,4394,Imran Hussain,Pakistan,,Humanitarian trip to Pakistan to deliver aid to orphans,2026-01-23,2026-02-02,,Orphans in Need,False,"Windsor House, 10 Manchester Road, Bradford, West Yorkshire BD5 0QH",In kind,"Estimate of value: Flight (£860), accommodation (£1,500), food/ground costs (£500)",2860.00,False,https://interests-api.parliament.uk/api/v1/Interests/14663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14659,International visit to Germany between 12 February 2026 and 15 February 2026,,2026-03-03,2026-03-03,,Visits outside the UK,5267,Yuan Yang,Germany,Munich,Participation in Annual Meeting of Women Parliamentarians Programme run by the Munich Security Conference Foundation.,2026-02-12,2026-02-15,,Stiftung Münchner Sicherheitskonferenz gGmbH,False,"Friedrichstrasse 154 | 10117 Berlin, Germany",In kind,"Hotel (£640), meals (£148)",788.00,True,https://interests-api.parliament.uk/api/v1/Interests/14659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14610,International visit to Israel between 04 January 2026 and 09 January 2026,,2026-02-24,2026-02-24,,Visits outside the UK,5209,Peter Fortune,Israel,,Fact finding political delegation,2026-01-04,2026-01-09,,Conservative Friends of Israel,False,"PO Box 72288, London SW1P 9LB",In kind,"Air travel, accommodation and hospitality (value estimated)",3200.00,True,https://interests-api.parliament.uk/api/v1/Interests/14610,,,,,,,,Palestine,,,,,,,,,,,,,,,,,,,,,,,,
14606,International visit to United States between 06 February 2026 and 08 February 2026,,2026-02-24,2026-02-24,,Visits outside the UK,4409,Naz Shah,United States,Washington,Attending a Public Narrative training weekend,2026-02-06,2026-02-08,,El-Hibri Foundation,False,"1420 16th St NW, Washington, DC 20036, United States",In kind,"Flights: £1,423.24
Accomdation: £441.69
Meals: £55.58",1920.51,True,https://interests-api.parliament.uk/api/v1/Interests/14606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11922,International visit to Falkland Islands between 17 February 2025 and 21 February 2025,,2026-02-24,2026-02-24,,Visits outside the UK,5253,Richard Baker,Falkland Islands,,Study trip; meeting with Parliamentarians from the Falkland Islands; visit Ascension Island and its facilities.,2025-02-17,2025-02-21,,Falkland Islands Government,False,"Falkland Islands Government, Office of the Legislative Assembly, Gilbert House, Ross Road, Stanley, Falkland Islands, Stanley, FIQQ 1ZZ",In kind,"Flights (£,1572), accommodation (£636.00), UK taxis (£288.68), GI transport (£218.68) and meals and hospitality (£386.66)",3102.02,True,https://interests-api.parliament.uk/api/v1/Interests/11922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13158,International visit to Jordan between 20 July 2025 and 25 July 2025,,2026-02-24,2026-02-24,,Visits outside the UK,5253,Richard Baker,Jordan,,Overseas visit to Jordan to see UK Development programmes ‘in-action’ and meet with development experts and partners.,2025-07-20,2025-07-25,,Coalition for Global Prosperity,False,"1 Horse Guards Avenue, London SW1A 2HU",In kind,"Flights (£561.02), accommodation (£649.90) and food and refreshments (£270.23)",1481.15,True,https://interests-api.parliament.uk/api/v1/Interests/13158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14596,International visit to United Arab Emirates between 27 January 2026 and 01 February 2026,,2026-02-23,2026-02-23,,Visits outside the UK,4651,Dan Carden,United Arab Emirates,,Cross-party visit to engage with parliamentarians and civic society representatives.,2026-01-27,2026-02-01,United Arab Emirates,Embassy of the United Arab Emirates,False,"1-2 Grosvenor Crescent, London SW1X 7EE",In kind,"Flights (£4095), food and accommodation (£2920) and in-country transport (£2349)",9364.00,True,https://interests-api.parliament.uk/api/v1/Interests/14596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14591,International visit to India between 23 January 2026 and 26 January 2026,,2026-02-20,2026-02-20,,Visits outside the UK,4403,Chris Law,India,,To attend the Global Buddhist Summit,2026-01-23,2026-01-26,,International Buddhist Confederation,False,"International Buddhist Confederation (IBC)
A-1 Wing, 5th Floor,
IGNCA Building,
Janpath,
New Delhi - 110001,
India",In kind,"Flights (INR 72,417/£580.10), accommodation including meals (INR 31,800/£254.74), and visa ($81.00/£62.71)",898.00,True,https://interests-api.parliament.uk/api/v1/Interests/14591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14586,International visit to Germany between 22 January 2026 and 23 January 2026,,2026-02-19,2026-02-19,,Visits outside the UK,1560,Sir Jeremy Wright,Germany,Berlin,To speak at: Berlin Political Tech Summit,2026-01-22,2026-01-23,,The Meliore Foundation,False,"Rue aux Laines, 70-1000, Brussles, Belgium",In kind,"Flight and hotel accommodation (£337.44), meals (£64.20) and airport transfers (£123.94)",525.58,True,https://interests-api.parliament.uk/api/v1/Interests/14586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14575,International visit to United States between 01 February 2026 and 08 February 2026,,2026-02-17,2026-02-17,,Visits outside the UK,152,Sir Iain Duncan Smith,United States,Washington D.C.,"Meetings with USA Social Justice organisations and Research Councils, meetings with Congress Members.",2026-02-01,2026-02-08,,The Centre for Social Justice,False,"Kings Buildings, 16 Smith Square, Westminster, SW1P 3HQ",In kind,Flights and accommodation,3000.00,True,https://interests-api.parliament.uk/api/v1/Interests/14575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14546,International visit to United Arab Emirates between 27 January 2026 and 30 January 2026,,2026-02-17,2026-02-17,,Visits outside the UK,4441,Sir Oliver Dowden,United Arab Emirates,Abu Dhabi,A cross-party visit to engage with parliamentarians and civic society representatives.,2026-01-27,2026-01-30,United Arab Emirates APPG,Embassy of the United Arab Emirates,False,"1-2 Grosvenor Crescent, London SW1X 7EE",In kind,"Return flight: £6,950, Accommodation: £4,995, Transfers and Transport: £1700",13645.00,False,https://interests-api.parliament.uk/api/v1/Interests/14546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14564,International visit to France between 15 January 2026 and 17 January 2026,,2026-02-14,2026-02-14,,Visits outside the UK,5069,Torsten Bell,France,,Franco-British Colloque 2026,2026-01-15,2026-01-17,,Franco-British Colloque Ltd,False,"Station House, Station Approach, East Horsley, Surrey, KT24 6QX",In kind,"Food and accomodation (€1,000) and transfers (€68) while attending the Franco-British Colloque 2026 in Versailles",929.00,True,https://interests-api.parliament.uk/api/v1/Interests/14564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14558,International visit to Pakistan between 22 January 2026 and 27 January 2026,,2026-02-13,2026-02-13,,Visits outside the UK,3924,Yasmin Qureshi,Pakistan,Karachi,Presentation of the HUM Women Leaders Award.,2026-01-22,2026-01-27,,Hum TV,False,"Plot No. 10/11
Hassan Ali Street
Off I.I. Chundrigar Road
Karachi
Pakistan",In kind,Flights,3303.31,True,https://interests-api.parliament.uk/api/v1/Interests/14558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14561,International visit to Israel between 25 January 2026 and 29 January 2026,,2026-02-13,2026-02-13,,Visits outside the UK,5166,Mark Sewards,Israel,,"Delegation to Israel and the Kingdom of Bahrain. Meetings with politicians, academics, activists and diplomats.",2026-01-25,2026-01-29,,Labour Friends of Israel Ltd,False,"BM LFI, London WC1N 3XX",In kind,"Transport, accommodation and meals",2950.00,True,https://interests-api.parliament.uk/api/v1/Interests/14561,,,,,,,,Bahrain,,,,,,,,,,,,,,,,,,,,,,,,
14533,International visit to France between 15 January 2026 and 17 January 2026,,2026-02-11,2026-02-11,,Visits outside the UK,4613,Alex Burghart,France,,"Attending the Franco-British Colloque 2026 at the Trianon Palace, Versailles, a private forum for facilitating closer and more effective engagement between the UK and France.",2026-01-15,2026-01-17,,Franco-British Colloque Ltd,False,"Station House, Station Approach, East Horsley, Surrey KT24 6QX",In kind,"Food, accommodation and transfers to/from the hotel",920.80,False,https://interests-api.parliament.uk/api/v1/Interests/14533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14539,International visit to Canada between 12 January 2026 and 17 January 2026,,2026-02-11,2026-02-11,,Visits outside the UK,4462,Tom Tugendhat,Canada,Toronta/Ottawa,Meeting with journalists and political leaders,2026-01-12,2026-01-17,,The Globe and Mail,False,"351 King Street East, Suite 1600, Toronto, ON, M5A 0N1",In kind,"Flights £2,120.70, Accommodation £1,032.16, Travel £127.83",3280.69,True,https://interests-api.parliament.uk/api/v1/Interests/14539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13986,International visit to Switzerland between 05 November 2025 and 07 November 2025,,2026-02-11,2026-02-11,,Visits outside the UK,5132,Liam Conlon,Switzerland,,MP delegation visit with focus on Switzerland’s rail/transport network and Vocational and Professional Education and Training (VPET) system.,2025-11-05,2025-11-07,,"Federal Department of Foreign Affairs, Switzerland",False,"Embassy of Switzerland in the UK, 16-18 Montagu Place, London W1H 2BQ",In kind,"Travel (£380), accommodation (£660), in-country travel (£290) and meals (£240)",1570.00,True,https://interests-api.parliament.uk/api/v1/Interests/13986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14541,International visit to Taiwan between 17 January 2026 and 21 January 2026,,2026-02-11,2026-02-11,,Visits outside the UK,4462,Tom Tugendhat,Taiwan,,Meeting with Taiwanese officials,2026-01-17,2026-01-21,,Taiwan Ministry of Foreign Affairs,False,"2 Ketagalan Boulevard, Zhongzheng District, Taipei City 100202, Taiwan",In kind,"Flights £6,090, Accommodation £435, Taxis £240, Meals £158",6923.00,True,https://interests-api.parliament.uk/api/v1/Interests/14541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14525,International visit to Colombia between 22 January 2026 and 29 January 2026,,2026-02-09,2026-02-09,,Visits outside the UK,4786,Zarah Sultana,Colombia,,International guest speaker at the 'Nuestra América' emergency conference organised by Progressive International in Bogotá.,2026-01-22,2026-01-29,,Progressive International,False,"71-75 Shelton Street, London, WC2H 9JQ",In kind,"Costs associated with being an international guest speaker at the 'Nuestra América' emergency conference in Bogotá. Flights (£1,280.84) and accommodation for three nights (£193) for me and one other person",1473.84,False,https://interests-api.parliament.uk/api/v1/Interests/14525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14523,International visit to France between 15 January 2025 and 17 January 2025,,2026-02-09,2026-02-09,,Visits outside the UK,4780,Laura Trott,France,,Franco-British Colloque 2026,2025-01-15,2025-01-17,,Franco-British Colloque Ltd,False,"Station House, Station Approach, East Horsley, Surrey KT24 6QX",In kind,Food and accommodation and transfers,1119.00,True,https://interests-api.parliament.uk/api/v1/Interests/14523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14496,International visit to Netherlands between 18 January 2026 and 19 January 2026,,2026-02-04,2026-02-05,,Visits outside the UK,5145,Irene Campbell,Netherlands,Amsterdam and Eindhoven,As part of the Vegetarian Society Hatch and Despatch campaign I visited a facility to see how in ovo sexing in eggs works to avoid killing male chicks at birth.,2026-01-18,2026-01-19,,The Vegetarian Society,False,"15 Jersey Street, Ancoats, Manchester M4 6EZ",In kind,"Flights to and from Amsterdam (£489.78), train tickets between Schipol airport and Amsterdam, Amsterdam and Eindhoven, Eindhoven and Schipol airport (£54.98), hotel accommodation (£129.03) and travel insurance (£1.46)",675.25,False,https://interests-api.parliament.uk/api/v1/Interests/14496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14487,International visit to France between 15 January 2026 and 17 January 2026,,2026-02-03,2026-02-03,,Visits outside the UK,4850,Gareth Davies,France,Versailles,To attend the Franco-British Colloque 2026,2026-01-15,2026-01-17,,Franco-British Colloque Ltd,False,"Station House, Station Approach, East Horsley, Surrey KT24 6QX",In kind,"Accommodation, food and transportation",905.33,True,https://interests-api.parliament.uk/api/v1/Interests/14487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
