ID,Summary,Parent Interest ID,Registered,Published,Updated_1,Category,MNIS ID,Member,Appg,PaymentType,PaymentDescription,Value,ReceivedDate,AcceptedDate,ReceivedEndDate,IsSoleBeneficiary,DonorName,DonorPublicAddress,DonorStatus,DonorCompanyName,DonorCompanyUrl,DonorCompanyIdentifier,DonorCompanyIdentifierSource,DonorTrustDetails,DonorOtherDetails,Link,Updated_2
11375,"Sephora UK - £1,000.00",,2024-12-04,2024-12-05,,"Gifts, benefits and hospitality from UK sources",4124,Dame Chi Onwurah,,In kind,"Sephora Goody Bag, received at a launch event, containing beauty products the bulk of which are to be passed on to a womens charity in Newcastle to be distributed (value is estimated)",1000.00,2024-09-12,2024-09-12,,True,Sephora UK,"Sephora, Berksire House, 168-173 High Holborn, London WC1V 7AA",Company,Sephora UK,,7883226,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11375,
11420,Royal Solent Yacht Club - £651.00,,2024-12-03,2024-12-03,,"Gifts, benefits and hospitality from UK sources",5144,Mr Richard Quigley,,In kind,Ex officio membership of the yacht club,651.00,2024-12-01,2024-12-01,,True,Royal Solent Yacht Club,"Yarmouth, Isle of Wight. PO41 0NS",Company,Royal Solent Yacht Club,,05272681,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11420,
11409,"Barbara Follett - £3,555.60",,2024-12-02,2024-12-02,,"Gifts, benefits and hospitality from UK sources",420,Yvette Cooper,,Monetary,To cover the costs of staff accommodation at the Labour Party Conference,3555.60,2024-11-11,2024-11-11,,True,Barbara Follett,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11409,
11400,"The Arsenal Football Club Limited - £1,000.00",,2024-12-02,2024-12-02,,"Gifts, benefits and hospitality from UK sources",4514,Sir Keir Starmer,,In kind,Tickets and hospitality for two people in the Directors' Box (approximate market value £500 each),1000.00,2024-11-23,2024-11-23,,False,The Arsenal Football Club Limited,"Arsenal Football Club, Highbury House, 75 Drayton Park, London N5 1BU",Company,The Arsenal Football Club Limited,,00109244,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11400,
11396,Knights Tailoring ltd - £500.00,,2024-11-30,2024-11-30,,"Gifts, benefits and hospitality from UK sources",4658,Alex Sobel,Ukraine,In kind,A ticket to the Warrant Holders Ball Dinner,500.00,2024-11-06,2024-11-06,,False,Knights Tailoring ltd,"5 Station Road, Tidworth SP9 7NN",Company,Knights Tailoring ltd,,07036550,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11396,
11376,"Newcastle United - £2,400.00",,2024-11-28,2024-11-28,,"Gifts, benefits and hospitality from UK sources",4124,Dame Chi Onwurah,,In kind,"Newcastle United Women v Southampton Women Hospitality Package 
tickets to the game and hospitality 
Accompanied by partner
estimated as circa £1200 per person including VAT",2400.00,2024-11-17,2024-11-17,,False,Newcastle United,"Newcastle United Football Club, St. James' Park, Newcastle upon Tyne
NE1 4ST",Company,Newcastle United,,2529667.,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11376,
11366,Mentorn Media Limited - £229.50,,2024-11-27,2024-11-27,,"Gifts, benefits and hospitality from UK sources",4769,Daisy Cooper,,In kind,Travel associated with appearing on BBC Question Time,229.50,2024-11-21,2024-11-21,,True,Mentorn Media Limited,"Tinopolis Centre, Park Street, Llanelli SA15 3YE",Company,Mentorn Media Limited,,02329345,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11366,
11371,British Museum - £515.68,,2024-11-27,2024-11-27,,"Gifts, benefits and hospitality from UK sources",4032,Stuart Andrew,,In kind,"Dinner at the British Museum with a guest, attended as Shadow Secretary of State for Culture, Media and Sport",515.68,2024-11-13,2024-11-13,,False,British Museum,"Great Russell Street, London WC1B 3DG",Other,,,,,,exempt charity,https://interests-api.parliament.uk/api/v1/Interests/11371,
11306,Jaguar Land Rover Limited - £323.00,,2024-11-27,2024-11-27,,"Gifts, benefits and hospitality from UK sources",4818,Saqib Bhatti,,In kind,Ticket to attend the Annual SMMT (Society of Motor Manufacturers and Traders Ltd) Dinner as guest of Jaguar Land Rover,323.00,2024-11-26,2024-11-26,,True,Jaguar Land Rover Limited,"Abbey Road, Whitley, Coventry CV3 4LF",Company,Jaguar Land Rover Limited,,1672070,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11306,
11363,National Liberal Club - £983.90,,2024-11-26,2024-11-26,,"Gifts, benefits and hospitality from UK sources",5284,David Chadwick,,In kind,"Honorary membership until 31st December 2025, estimated value £983.90",983.90,2024-11-25,2024-11-25,2025-12-31,True,National Liberal Club,"1 Whitehall Place 
Westminster, 
London 
SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11363,
11332,Brentford Football Club - £300.00,,2024-11-17,2024-11-25,,"Gifts, benefits and hospitality from UK sources",4389,Ruth Cadbury,,In kind,Two match tickets and hospitality,300.00,2024-05-04,2024-05-04,,False,Brentford Football Club,"Vantage West, Great West Road, Brentford TW8 9AG",Company,Brentford Football Club,,03642327,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11332,
11353,CSC Computer Sciences Limited - £500.00,,2024-11-25,2024-11-25,,"Gifts, benefits and hospitality from UK sources",4637,Mr James Frith,,In kind,Ticket and hospitality to watch PL game with Manchester United Foundation and sponsor,500.00,2024-11-03,2024-11-03,,True,CSC Computer Sciences Limited,"Royal Pavilion, Wellesley Road, Aldershot, Hampshire GU11 1PZ",Company,CSC Computer Sciences Limited,,00963578,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11353,
11280,Brentford Football Club - £118.00,,2024-11-17,2024-11-25,,"Gifts, benefits and hospitality from UK sources",4389,Ruth Cadbury,,In kind,Three match day tickets,118.00,2024-10-26,2024-10-26,,False,Brentford Football Club,"Vantage London, Great West Road, Brentford TW8 9AG",Company,Brentford Football Club,,03642327,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11280,
11304,UK Finance - £390.00,,2024-11-20,2024-11-20,,"Gifts, benefits and hospitality from UK sources",4107,Dame Harriett Baldwin,,In kind,"Complimentary ticket and dinner as a guest at the UK Finance Annual Dinner, approx",390.00,2024-11-18,2024-11-18,,True,UK Finance,"5th Floor, 1 Angel Court, London EC2R 7HJ",Company,UK Finance,,10250295,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11304,
11242,Portsmouth Community Football Club - £280.00,,2024-11-12,2024-11-18,,"Gifts, benefits and hospitality from UK sources",5294,Amanda Martin,,In kind,Match ticket and hospitality,280.00,2024-11-09,2024-11-09,,True,Portsmouth Community Football Club,"Frogmore Road, Portsmouth, Hampshire PO4 8RA",Company,Portsmouth Community Football Club,,07940335,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11242,
11258,"Scottish Rugby Limited - £1,000.00",,2024-11-13,2024-11-18,,"Gifts, benefits and hospitality from UK sources",4634,Christine Jardine,,In kind,"Two tickets plus hospitality to the Scotland vs South Africa Autumn Nations rugby match at Murrayfield, Edinburgh (value is approximate)",1000.00,2024-11-10,2024-11-10,,False,Scottish Rugby Limited,"Murrayfield, Edinburgh EH12 5PJ",Company,Scottish Rugby Limited,,SC132061,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11258,
11284,Portsmouth Community Football Club - £140.00,,2024-11-18,2024-11-18,,"Gifts, benefits and hospitality from UK sources",4653,Stephen Morgan,,In kind,One match ticket and hospitality,140.00,2024-10-01,2024-11-09,,True,Portsmouth Community Football Club,"Frogmore Road, Portsmouth, Hampshire PO4 8RA",Company,Portsmouth Community Football Club,,07940335,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11284,
11244,Channel 4 Television Company Limited - £468.00,,2024-11-12,2024-11-13,,"Gifts, benefits and hospitality from UK sources",4716,Ruth Jones,,In kind,"Two tickets to the BAFTA Cymru Awards ceremony, including dinner",468.00,2024-10-20,2024-10-20,,False,Channel 4 Television Company Limited,"124 Horseferry Road, London SW1P 2TX",Company,Channel 4 Television Company Limited,,01533774,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11244,
10897,BBC - £302.00,,2024-11-12,2024-11-12,,"Gifts, benefits and hospitality from UK sources",5228,Maya Ellis,,In kind,Sunday ticket and welcome breakfast for myself and a guest to Radio 2 in the Park,302.00,2024-09-08,2024-09-08,,False,BBC,"BBC Broadcasting House, Portland Place, London W1A 1AA1",Company,BBC,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10897,
11228,"National Liberal Club - £1,347.88",,2024-11-09,2024-11-11,,"Gifts, benefits and hospitality from UK sources",5299,Monica Harding,,In kind,Complimentary membership of the NLC from October 2024 to December 2025,1347.88,2024-10-11,2024-10-11,2025-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11228,
11160,The University of Edinburgh- Edinburgh Futures Institute - £365.00,,2024-11-08,2024-11-11,,"Gifts, benefits and hospitality from UK sources",4118,Sir Julian Smith,,In kind,"Train travel between London and Scotland associated with attending an event with others, in my capacity as Executive Chair, IFFEd, focused on The Future of Education: crisis- to debate the purpose of education, value £365.00",365.00,2024-10-21,2024-10-21,,True,The University of Edinburgh- Edinburgh Futures Institute,"The University of Edinburgh, 1 Lauriston Place, Edinburgh EH3 9EF",Other,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11160,
11231,Oliver Zeffman - £560.00,,2024-11-11,2024-11-11,,"Gifts, benefits and hospitality from UK sources",4505,Peter Kyle,,In kind,Two tickets (£280 each) to a live performance of a popular history podcast with an orchestral backing,560.00,2024-10-18,2024-10-18,,False,Oliver Zeffman,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11231,
11019,C&D INTELLIGENCE U.K. LIMITED (Chemist and Druggist Community Pharmacy News) - £420.00,,2024-11-11,2024-11-11,,"Gifts, benefits and hospitality from UK sources",5312,Sadik Al-Hassan,,In kind,"One ticket to an award ceremony, with hospitality included",420.00,2024-09-19,2024-09-19,,True,C&D INTELLIGENCE U.K. LIMITED (Chemist and Druggist Community Pharmacy News),"3 More London Riverside, London SE1 2AQ",Company,C&D INTELLIGENCE U.K. LIMITED (Chemist and Druggist Community Pharmacy News),,13793264,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11019,
11020,Asian Media Group (AMG) - £540.00,,2024-11-11,2024-11-11,,"Gifts, benefits and hospitality from UK sources",5312,Sadik Al-Hassan,,In kind,One ticket to Pharmacy Business Awards 2024 with hospitality included,540.00,2024-10-02,2024-10-02,,True,Asian Media Group (AMG),"Garavi Gujarat House, 1 Silex Street, London SE1 0DW",Company,Asian Media Group (AMG),,10755489,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11020,
11180,"John Stephen Moorby - £23,000.00",,2024-11-05,2024-11-08,2024-12-02,"Gifts, benefits and hospitality from UK sources",185,Jeremy Corbyn,,Monetary,Short-term loan for legal fees paid to the Labour Party in the case of Jeremy Corbyn Vs David Evans. This was repaid on 25 October 2024,23000.00,2024-10-09,2024-10-09,,True,John Stephen Moorby,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11180,2024-12-12
11105,"Al-Arab in UK (AUK) - £2,000.00",,2024-11-08,2024-11-08,,"Gifts, benefits and hospitality from UK sources",5142,Abtisam Mohamed,,In kind,"I was invited to an awards/fundraising gala with an additional 3 invites. I gave an award to a doctor and I also received an award for my own achievements. 

Each seat was advertised between £300- £500. All tickets were given ""in-Kind"" as I was their guest of honour. 
I will list at the maximum of £500 each as unsure what the specific amount is",2000.00,2024-10-21,2024-10-21,,False,Al-Arab in UK (AUK),"85 Great Portland Street, First Floor, London, W1 W7LT",Company,Al-Arab in UK (AUK),,09675604,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11105,
11199,National Audit Office - £882.62,,2024-11-06,2024-11-07,2024-12-10,"Gifts, benefits and hospitality from UK sources",1524,Dame Meg Hillier,,In kind,A framed picture as a farewell gift after nine years working with the National Audit Office as Chair of the Public Accounts Committee. The cost of this picture was subsequently met by the C&AG and Board members who have reimbursed the NAO in full,882.62,2024-10-08,2024-10-08,,True,National Audit Office,"157-197 Buckingham Palace Road, London SW1W 9SP",Other,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11199,2024-12-18
11173,British Broadcasting Corporation - £91.79,,2024-11-07,2024-11-07,,"Gifts, benefits and hospitality from UK sources",4769,Daisy Cooper,,In kind,Travel associated with appearing on BBC Newsnight (value is estimated),91.79,2024-10-30,2024-10-30,,True,British Broadcasting Corporation,"Broadcasting House, Portland Place, London W1A 1AA",Company,British Broadcasting Corporation,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11173,
11207,Plaid Cymru - £454.55,,2024-11-07,2024-11-07,,"Gifts, benefits and hospitality from UK sources",4823,John Finucane,,In kind,"Attended  the annual Plaid Cymru Conference to deliver a keynote address. Total value includes an additional hotel room for member of staff. Flight & return flight from Belfast City Airport to Cardiff Airport (£252.95), Hotel Room 1 Night, Park Inn by Radisson Cardiff City Centre (£100.80), Hotel Room 1 Night, Park Inn by Radisson Cardiff City Centre (£100.80)",454.55,2024-10-11,2024-10-11,2024-10-12,False,Plaid Cymru,"Tŷ Gwynfor, Marine Chambers, Anson Court, Atlantic Wharf, Cardiff CF10 4AL",Registered Party,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11207,
11189,Attitude Magazine - Stream Publishing Limited - £583.00,,2024-11-06,2024-11-06,,"Gifts, benefits and hospitality from UK sources",4651,Dan Carden,,In kind,One ticket with dinner for the Virgin Atlantic Attitude Awards 2024,583.00,2024-10-09,2024-10-09,,True,Attitude Magazine - Stream Publishing Limited,"The Cowshed, Ladycross Farm, Hollow Lane, Dormansland RH7 6PB",Company,Attitude Magazine - Stream Publishing Limited,,6766284,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11189,
11176,British Broadcasting Corporation - £111.90,,2024-11-05,2024-11-06,,"Gifts, benefits and hospitality from UK sources",4769,Daisy Cooper,,In kind,Travel associated with appearing on BBC Radio 4 Any Questions (value is estimated),111.90,2024-11-01,2024-11-01,,True,British Broadcasting Corporation,"Broadcasting House, Portland Place, London W1A 1AA",Company,British Broadcasting Corporation,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11176,
11185,The Football Association - £590.00,,2024-11-06,2024-11-06,,"Gifts, benefits and hospitality from UK sources",4932,Mr Louie French,,In kind,2 tickets for England vs Greece as part of the Shadow Sports Minister role and meeting with FA officials,590.00,2024-10-10,2024-10-10,,False,The Football Association,"Wembley Stadium, Wembley, London HA9 0WS",Company,The Football Association,,00077797,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11185,
11169,Lloyds Banking Group - £310.00,,2024-11-04,2024-11-05,,"Gifts, benefits and hospitality from UK sources",4370,Jess Phillips,,In kind,I was provided with entry to event and dinner hosted by Lloyds Bank at Chelsea Flower show and I was accompanied by my husband,310.00,2024-05-20,2024-05-20,,False,Lloyds Banking Group,"8th Floor, 25 Gresham Street, London EC2V 7HN",Company,Lloyds Banking Group,,10399850,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11169,
11151,"JC Bamford Excavators Ltd - £8,413.20",,2024-11-01,2024-11-05,,"Gifts, benefits and hospitality from UK sources",5091,Nigel Farage,,In kind,A return helicopter journey for two people ( Mr Farage and one team member),8413.20,2024-10-25,2024-10-25,,False,JC Bamford Excavators Ltd,"Rochester, Staffordshire, England
ST14 5JP",Company,JC Bamford Excavators Ltd,,561597,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11151,
10903,Lawn Tennis Association Limited - £540.00,,2024-11-01,2024-11-05,,"Gifts, benefits and hospitality from UK sources",5065,Rachel Taylor,Tennis APPG,In kind,Attendance at one day of the Davis Cup event in Manchester watching British Tennis players and meeting with the Deputy High Commissioner of Canada,540.00,2024-09-15,2024-09-15,,False,Lawn Tennis Association Limited,"The National Tennis Centre, 100 Priory Lane, Roehampton, London SW15 5JQ",Company,Lawn Tennis Association Limited,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10903,
11139,St Andrews Links Trust - £900.00,,2024-10-31,2024-11-05,,"Gifts, benefits and hospitality from UK sources",4765,Wendy Chamberlain,,In kind,four ball game of golf on the Old Course played by four family members,900.00,2024-10-18,2024-10-18,,False,St Andrews Links Trust,"Pilmour House, St Andrews, Fife KY16 9SF",Other,,,,,,Charity (registration number SC006161),https://interests-api.parliament.uk/api/v1/Interests/11139,
11178,"JBC Defence Ltd - £2,916.67",,2024-11-05,2024-11-05,,"Gifts, benefits and hospitality from UK sources",185,Jeremy Corbyn,,Monetary,Legal fees paid to my solicitor in the case of Millett Vs Corbyn,2916.67,2024-11-04,2024-11-04,,True,JBC Defence Ltd,"Lytchett House, 13 Friedland Park, Wareham Road, Lytchett Matravers, Poole, Dorset BH16 6FH",Company,JBC Defence Ltd,,12956185,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11178,
11128,National Liberal Club - £863.69,,2024-10-30,2024-11-05,,"Gifts, benefits and hospitality from UK sources",5191,Adam Dance,,In kind,honorary membership of National Liberal Club for those who reside outside  London,863.69,2024-09-16,2024-09-16,2025-12-31,True,National Liberal Club,"1 Whitehall Place, London SW1A 2HE",Other,,,,,,honorary membership of National Liberal Club for those who reside outside London membership,https://interests-api.parliament.uk/api/v1/Interests/11128,
11100,Attitude Magazine - Stream Publishing Limited - £582.00,,2024-10-30,2024-11-01,,"Gifts, benefits and hospitality from UK sources",4805,Alicia Kearns,,In kind,One ticket for the Virgin Atlantic Attitude Awards 2024 which included dinner,582.00,2024-10-09,2024-10-09,,True,Attitude Magazine - Stream Publishing Limited,"The Cowshed, Ladycross Farm, Hollow Lane, Dormansland RH7 6PB",Company,Attitude Magazine - Stream Publishing Limited,,6766284,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11100,
11104,Ascot Racecourse Limited - £675.00,,2024-10-29,2024-11-01,,"Gifts, benefits and hospitality from UK sources",5340,Jack Rankin,,In kind,Hosted at 'QIPCO British Champions Day' in a hospitality box with two family members,675.00,2024-10-19,2024-10-19,2024-10-19,False,Ascot Racecourse Limited,"Ascot Racecourse, Ascot, Berkshire, SL5 7JX",Company,Ascot Racecourse Limited,,04320977,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11104,
11081,Mentorn Media Limited - £511.00,,2024-10-26,2024-10-28,,"Gifts, benefits and hospitality from UK sources",632,Mr Douglas Alexander,,In kind,"Travel from Westminster to Rotherham and onwards to East Lothian with overnight stay in hotel in Doncaster to allow appearance on BBC Question Time programme, value given approximately",511.00,2024-10-17,2024-10-17,,True,Mentorn Media Limited,"Tinopolis Centre, Park Street, Llanelli SA15 3YE",Company,Mentorn Media Limited,,02329345,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11081,
11096,British Broadcasting Corporation - £53.91,,2024-10-28,2024-10-28,,"Gifts, benefits and hospitality from UK sources",4769,Daisy Cooper,,In kind,Travel associated with appearing on Sunday with Laura Kuenssberg (value is estimated),53.91,2024-10-13,2024-10-13,2024-10-13,True,British Broadcasting Corporation,"Broadcasting House, Portland Place, London W1A 1AA",Company,British Broadcasting Corporation,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11096,
11097,UK Theatre - £320.00,,2024-10-28,2024-10-28,,"Gifts, benefits and hospitality from UK sources",5122,Manuela Perteghella,,In kind,Two tickets to the UK Theatre Awards (£160 per ticket) with hospitality,320.00,2024-10-20,2024-10-20,,False,UK Theatre,"32 Rose Street, London WC2E 9ET",Company,UK Theatre,,323204,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11097,
11080,National Theatre - £179.00,,2024-10-25,2024-10-28,,"Gifts, benefits and hospitality from UK sources",4780,Laura Trott,,In kind,Theatre Tickets,179.00,2024-10-10,2024-10-10,2024-10-10,False,National Theatre,"Upper Ground, South Bank, London SE1 9PX",Company,National Theatre,,749504,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11080,
11062,National Theatre - £175.00,,2024-10-23,2024-10-23,,"Gifts, benefits and hospitality from UK sources",4780,Laura Trott,,In kind,2 tickets,175.00,2024-05-15,2024-05-15,,False,National Theatre,"Upper Ground, South Bank, London SE1 9PX",Company,National Theatre,,749504,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11062,
11063,National Theatre - £138.00,,2024-10-23,2024-10-23,,"Gifts, benefits and hospitality from UK sources",4780,Laura Trott,,In kind,2 tickets,138.00,2024-07-25,2024-07-25,,False,National Theatre,"Upper Ground, South Bank, London SE1 9PX",Company,National Theatre,,749504,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11063,
11055,The Liverpool Football Club and Athletic Grounds Ltd - £900.00,,2024-10-22,2024-10-23,,"Gifts, benefits and hospitality from UK sources",4061,Bill Esterson,,In kind,estimated cost for two tickets and hospitality at a football match,900.00,2024-09-25,2024-09-25,,False,The Liverpool Football Club and Athletic Grounds Ltd,"Anfield Road, Liverpool L4 0TH",Company,The Liverpool Football Club and Athletic Grounds Ltd,,00035668,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11055,
11058,Evremond Estate Ltd. - £452.00,,2024-10-23,2024-10-23,,"Gifts, benefits and hospitality from UK sources",4527,Helen Whately,,In kind,Hospitality at a lunch and an evening event to mark the opening of the Domaine Evremond winery,452.00,2024-09-26,2024-09-26,,False,Evremond Estate Ltd.,"New Bank House, 1 Brockenhurst Road, Ascot, Berkshire SL5 9DJ",Company,Evremond Estate Ltd.,,09561757,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11058,
11045,UK Music - £358.80,,2024-10-21,2024-10-22,,"Gifts, benefits and hospitality from UK sources",1521,Mrs Sharon Hodgson,,In kind,"One ticket and hospitality to the Women in Music Awards, valued at £299 +VAT",358.80,2024-10-11,2024-10-11,,True,UK Music,"33 Foley Street, London W1W 7TL",Company,UK Music,,03245288,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11045,
11031,Art and Ideas Limited - £371.00,,2024-10-18,2024-10-21,,"Gifts, benefits and hospitality from UK sources",5102,Carla Denyer,,In kind,"2 tickets and food voucher for myself and a guest for How the Light Gets in Festival 2024, at which I was speaker",371.00,2024-09-21,2024-09-21,2024-09-22,False,Art and Ideas Limited,"375 City Road, London EC1V 1NB",Company,Art and Ideas Limited,,9180976,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11031,
11033,British Broadcasting Corporation - £304.00,,2024-10-18,2024-10-21,,"Gifts, benefits and hospitality from UK sources",5102,Carla Denyer,,In kind,Travel and food associated with appearance on BBC Question Time,304.00,2024-09-26,2024-09-26,,True,British Broadcasting Corporation,"Broadcasting House, Portland Place, London  W1A 1AA",Company,British Broadcasting Corporation,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11033,
11030,British Broadcasting Corporation - £100.00,,2024-10-18,2024-10-21,,"Gifts, benefits and hospitality from UK sources",5102,Carla Denyer,,In kind,3 course dinner for MP and guest at BBC Radio Bristol Make a Difference Awards 2024. MP unable to attend at short notice but guest still attended,100.00,2024-09-20,2024-09-20,,False,British Broadcasting Corporation,"Broadcasting House, Portland Place, London  W1A 1AA",Company,British Broadcasting Corporation,,RC000057,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11030,
11032,ITV Broadcasting LIMITED - £71.00,,2024-10-18,2024-10-21,,"Gifts, benefits and hospitality from UK sources",5102,Carla Denyer,,In kind,Travel associated with an appearance on the Peston show on ITV,71.00,2024-09-25,2024-09-25,,True,ITV Broadcasting LIMITED,"ITV White City, 201 Wood Lane, London, United Kingdom W12 7RU",Company,ITV Broadcasting LIMITED,,00955957,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11032,
10969,Annie Grace - £350.00,,2024-10-21,2024-10-21,,"Gifts, benefits and hospitality from UK sources",5246,Torcuil Crichton,,In kind,"Two tickets and hospitality for performance of MacBeth, Harold Pinter theatre",350.00,2024-10-08,2024-10-08,,False,Annie Grace,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/10969,
11041,Babcock International - £40.90,,2024-10-20,2024-10-21,,"Gifts, benefits and hospitality from UK sources",4682,Luke Pollard,,In kind,"Working lunch for briefing on Devonport dockyard for myself and a member of staff, total cost for both",40.90,2024-09-23,2024-09-23,,False,Babcock International,"33 Wigmore Street, London W1U 1QX",Company,Babcock International,,02342138,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11041,
11037,"Waheed Alli - £3,550.00",,2024-07-29,2024-10-18,2024-10-18,"Gifts, benefits and hospitality from UK sources",4356,Angela Rayner,,In kind,Work clothes for use while undertaking my duties,3550.00,2024-06-15,2024-06-15,,True,Waheed Alli,,Individual,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11037,
11025,Bolton Wanderers in the Community - £394.00,,2024-10-18,2024-10-18,,"Gifts, benefits and hospitality from UK sources",5128,Phil Brickell,,In kind,Hospitality and two tickets to watch Bolton v Shrewsbury,394.00,2024-10-05,2024-10-05,,False,Bolton Wanderers in the Community,"Toughsheet Community Stadium, Burnden Way, Lostock, Bolton BL6 6JW",Other,,,,,,Registered charity,https://interests-api.parliament.uk/api/v1/Interests/11025,
11013,Liverpool Football Club - £450.00,,2024-10-15,2024-10-16,,"Gifts, benefits and hospitality from UK sources",5038,Anneliese Midgley,,In kind,Match ticket and hospitality at Anfield Stadium for the League Cup match Liverpool vs West Ham United. Estimated at £450,450.00,2024-09-25,2024-09-25,,True,Liverpool Football Club,"Anfield Road, Liverpool L4 0TH",Company,Liverpool Football Club,,35668,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11013,
11014,"HM Government of Gibraltar - £1,500.00",,2024-10-16,2024-10-16,,"Gifts, benefits and hospitality from UK sources",5294,Amanda Martin,,In kind,Three nights' accommodation during Labour Party Conference. Shared with another MP,1500.00,2024-09-22,2024-09-22,2024-09-25,False,HM Government of Gibraltar,"Gibraltar House, 150 The Strand, London WC2R 1JA",Other,,,,,,,https://interests-api.parliament.uk/api/v1/Interests/11014,
11005,"J C Bamford Excavators Ltd - £7,182.00",,2024-10-15,2024-10-15,,"Gifts, benefits and hospitality from UK sources",4806,Claire Coutinho,,In kind,Provision of helicopter travel to/from JCB Headquarters in Staffordshire for myself and a member of staff for a meeting on the development of hydrogen combustion engines,7182.00,2024-09-19,2024-09-19,,False,J C Bamford Excavators Ltd,"Lakeside Works, Denstone Road, Rocester, Uttoxeter ST14 5JP",Company,J C Bamford Excavators Ltd,,00561597,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/11005,
10904,"National Liberal Club - £1,310.75",,2024-10-09,2024-10-14,,"Gifts, benefits and hospitality from UK sources",5138,Ian Roome,,In kind,"honorary membership of National Liberal Club, for those who reside outside of London",1310.75,2024-09-16,2024-09-16,2025-12-31,True,National Liberal Club,"1 Whitehall Place Westminster, London SW1A 2HE",Company,National Liberal Club,,01355034,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10904,
10816,Lawn Tennis Association - £540.00,,2024-10-14,2024-10-14,,"Gifts, benefits and hospitality from UK sources",4658,Alex Sobel,,In kind,2 Tickets to the Davis Cup in September 2024,540.00,2024-09-10,2024-09-10,,False,Lawn Tennis Association,"The National Tennis Centre, ​100 Priory Lane, Roehampton, ​London SW15 5JQ",Company,Lawn Tennis Association,,07459469,Companies House,,,https://interests-api.parliament.uk/api/v1/Interests/10816,
